K07D0045_H0045:1b-0	@1b [dd] #//	[dd]_4 
K07D0045_H0045:12a-25	de bla na med pa yang dag par rdzogs pa'i byang chub myur du mi 'thob bo //	de_0 bla_3 na_7 med_10 ba_14 yang_17 'dag_22 ba_26 rdzogs_30 ba_37 byang_42 chub_48 myur_53 du_58 mi_61 'thob_64 'bo_70 
K07D0045_H0045:12a-26	'od srung /	'od_0 srung_4 
K07D0045_H0045:12a-27	de ltar na sred pa'i gnas te /	de_0 ltar_3 na_8 sred_11 ba_16 gnas_21 te_26 
K07D0045_H0045:12a-28	ci'i phyir sred pa'i gnas zhes bya zhe na /	ci_0 phyir_5 sred_11 ba_16 gnas_21 zhes_26 byed_31 zhe_35 na_39 
K07D0045_H0045:12b-0	gang sred pa zhes bya ba'i chos de yang @12b gang yang med la /	gang_0 sred_5 ba_10 zhes_13 byed_18 ba_22 chos_27 de_32 yang_35 gang_45 yang_50 med_55 la_59 
K07D0045_H0045:12b-1	'di la gang gis sred pa'i chos kyang gang yang med cing /	'di_0 la_4 gang_7 gis_12 sred_16 ba_21 chos_26 kyang_31 gang_37 yang_42 med_47 cing_51 
K07D0045_H0045:12b-2	de la gang la sred pa'i chos kyang gang yang med pa'i phyir ro //	de_0 la_3 gang_6 la_11 sred_14 ba_19 chos_24 kyang_29 gang_35 yang_40 med_45 ba_49 phyir_54 ro_60 
K07D0045_H0045:12b-3	'on kyang sred pa zhes mngon par zhen pas mngon par zhen te /	'on_0 kyang_4 sred_10 ba_15 zhes_18 mngon_23 ba_29 zhen_33 ba_38 mngon_42 ba_48 zhen_52 te_57 
K07D0045_H0045:12b-4	nam mkha' la sbag par byed do //	nam_0 mkha'_4 la_10 sbag_13 ba_18 byed_22 do_27 
K07D0045_H0045:12b-5	gang nam mkha' la sbag par byed pa des /	gang_0 nam_5 mkha'_9 la_15 sbag_18 ba_23 byed_27 ba_32 des_35 
K07D0045_H0045:12b-6	sbags pa rnyed par 'gyur te /	sbag_0 ba_6 rnyed_9 ba_15 'gyur_19 te_25 
K07D0045_H0045:12b-7	bdag gis spags pa dang /	bdag_0 gis_5 spog_9 ba_15 dang_18 
K07D0045_H0045:12b-8	sems can gyis sbags pa dang /	sems_0 can_5 gyis_9 sbag_14 ba_20 dang_23 
K07D0045_H0045:12b-9	dge ba dang mi dge bas spags pa'o //	dge_0 ba_4 dang_7 mi_12 dge_15 ba_19 spog_23 ba_29 
K07D0045_H0045:12b-10	'od srung /	'od_0 srung_4 
K07D0045_H0045:12b-11	de ltar na med pa'i chos rnams kyis rtog par byed pa de ni dngos po med pa'o //	de_0 ltar_3 na_8 med_11 ba_15 chos_20 rnams_25 kyis_31 rtogs_36 ba_41 byed_45 ba_50 de_53 ni_56 dngos_59 po_65 med_68 ba_72 
K07D0045_H0045:12b-12	gang dngos po med pa la dngos po'i 'du shes	gang_0 dngos_5 po_11 med_14 ba_18 la_21 dngos_24 po_30 'du_35 shes_39 
K07D0045_H0045:12b-13	can de ni byang chub la dngos por byed do	can_0 de_4 ni_7 byang_10 chub_16 la_21 dngos_24 por_30 byed_34 do_39 
K07D0045_H0045:12b-14	// gang byang chub la dngos por byed pa de ni bdag gi 'du shes can no //	gang_3 byang_8 chub_14 la_19 dngos_22 por_28 byed_32 ba_37 de_40 ni_43 bdag_46 gi_51 'du_54 shes_58 can_63 no_67 
K07D0045_H0045:12b-15	bdag gi 'du shes can gang yin pa de ni byang chub sems dpa' zhes mi bya'o //	bdag_0 gi_5 'du_8 shes_12 can_17 gang_21 yin_26 ba_30 de_33 ni_36 byang_39 chub_45 sems_50 dpa'_55 zhes_60 mi_65 byed_68 
K07D0045_H0045:12b-16	ci'i phyir bdag gi 'du shes can zhes bya zhe na /	ci_0 phyir_5 bdag_11 gi_16 'du_19 shes_23 can_28 zhes_32 byed_37 zhe_41 na_45 
K07D0045_H0045:12b-17	'du shes mi dmigs pa'i phyir te /	'du_0 shes_4 mi_9 dmigs_12 ba_18 phyir_23 te_29 
K07D0045_H0045:12b-18	gang la 'du shes mi dmigs pa de la 'du shes can med de /	gang_0 la_5 'du_8 shes_12 mi_17 dmigs_20 ba_26 de_29 la_32 'du_35 shes_39 can_44 med_48 de_52 
K07D0045_H0045:12b-19	de'i phyir bdag gi 'du shes can zhes bya'o; ;'di lta ste /	de_0 phyir_5 bdag_11 gi_16 'du_19 shes_23 can_28 zhes_32 bya;_37 ;'di_44 lta_49 ste_53 
K07D0045_H0045:12b-20	bdag gi 'du zhes bya ba de ni yang dag pa ma yin pa'i gzhi'i tshig bla dvags so //	bdag_0 gi_5 'du_8 zhes_12 byed_17 ba_21 de_24 ni_27 yang_30 'dag_35 ba_39 ma_42 yin_45 ba_49 gzhi_54 tshig_61 bla_67 dvags_71 so_77 
K07D0045_H0045:12b-21	'on kyang sems can yongs su rdzogs pa gang yin	'on_0 kyang_4 sems_10 can_15 yongs_19 su_25 rdzogs_28 ba_35 gang_38 yin_43 
K07D0045_H0045:12b-22	pa de byang chub yongs su rdzogs pa'o; ;de la	ba_0 de_3 byang_6 chub_12 yongs_17 su_23 rdzogs_26 pa;_33 ;de_39 la_43 
K07D0045_H0045:12b-23	byang chub gang zhe na /	byang_0 chub_6 gang_11 zhe_16 na_20 
K07D0045_H0045:12b-24	gang sgyu mar gyur pa yongs su rdzogs pa'o //	gang_0 sgyu_5 mar_10 gyur_14 ba_19 yongs_22 su_28 rdzogs_31 ba_38 
K07D0045_H0045:12b-25	sgyu mar gyur pa gang zhe na /	sgyu_0 mar_5 gyur_9 ba_14 gang_17 zhe_22 na_26 
K07D0045_H0045:12b-26	sems can chen por 'du shes shing smra ba dang /	sems_0 can_5 chen_9 por_14 'du_18 shes_22 shing_27 smra_33 ba_38 dang_41 
K07D0045_H0045:13a-0	srog chen por 'du shes shing smra @13a *//	srog_0 chen_5 por_10 'du_14 shes_18 shing_23 smra_29 
K07D0045_H0045:13a-1	ba'o; ;gang 'du shes dang /	ba;_0 ;gang_6 'du_12 shes_16 dang_21 
K07D0045_H0045:13a-2	'du shes la gnas par byed pa de 'du shes med pa dang /	'du_0 shes_4 la_9 gnas_12 ba_17 byed_21 ba_26 de_29 'du_32 shes_36 med_41 ba_45 dang_48 
K07D0045_H0045:13a-3	'du shes med pa la gnas par byed pa'o //	'du_0 shes_4 med_9 ba_13 la_16 gnas_19 ba_24 byed_28 ba_33 
K07D0045_H0045:13a-4	gang 'du shes med pa dang /	gang_0 'du_5 shes_9 med_14 ba_18 dang_21 
K07D0045_H0045:13a-5	'du shes med pa la gnas pa de rgyags par byed pa'o //	'du_0 shes_4 med_9 ba_13 la_16 gnas_19 ba_24 de_27 rgyags_30 ba_37 byed_41 ba_46 
K07D0045_H0045:13a-6	gang rgyags par byed pa de /	gang_0 rgyags_5 ba_12 byed_16 ba_21 de_24 
K07D0045_H0045:13a-7	sdug bsngal dang /	sdug_0 sngal_5 dang_12 
K07D0045_H0045:13a-8	sdug bsngal la kun du rgyug go /	sdug_0 sngal_5 la_12 kun_15 du_19 rgyug_22 go_28 
K07D0045_H0045:13a-9	gang sdug bsngal dang /	gang_0 sdug_5 sngal_10 dang_17 
K07D0045_H0045:13a-10	sdug bsngal la kun du rgyug pa de smra ba	sdug_0 sngal_5 la_12 kun_15 du_19 rgyug_22 ba_28 de_31 smra_34 ba_39 
K07D0045_H0045:13a-11	la rgyug cing smras pa'o zhes de bzhin gshegs pas	la_0 rgyug_3 cing_9 smras_14 ba_20 zhes_25 de_30 bzhin_33 gshegs_39 ba_46 
K07D0045_H0045:13a-12	gsungs so // ci'i phyir smra ba la rgyug cing gnas pa zhes bya zhe na /	gsungs_0 so_7 ci_13 phyir_18 smra_24 ba_29 la_32 rgyug_35 cing_41 gnas_46 ba_51 zhes_54 byed_59 zhe_63 na_67 
K07D0045_H0045:13a-13	shin tu yid la byed pa'i phyir ro; ;gang la	shin_0 tu_5 yid_8 la_12 byed_15 ba_20 phyir_25 ro;_31 ;gang_35 la_41 
K07D0045_H0045:13a-14	yid la byed pa yod pa de la ngar 'dzin	yid_0 la_4 byed_7 ba_12 yod_15 ba_19 de_22 la_25 ngar_28 'dzin_33 
K07D0045_H0045:13a-15	pa yod do // gang la ngar 'dzin pa yod pa de la byed pa yod do //	ba_0 yod_3 do_7 gang_13 la_18 ngar_21 'dzin_26 ba_32 yod_35 ba_39 de_42 la_45 byed_48 ba_53 yod_56 do_60 
K07D0045_H0045:13a-16	gang la byed pa yod pa de la shin tu yod do //	gang_0 la_5 byed_8 ba_13 yod_16 ba_20 de_23 la_26 shin_29 tu_34 yod_37 do_41 
K07D0045_H0045:13a-17	gang la shin tu yod pa de kun du brjod pa dang /	gang_0 la_5 shin_8 tu_13 yod_16 ba_20 de_23 kun_26 du_30 rjod_33 ba_39 dang_42 
K07D0045_H0045:13a-18	nye bar brjod pa dang /	nye_0 ba_4 rjod_8 ba_14 dang_17 
K07D0045_H0045:13a-19	gnas par byed pa'o zhes de bzhin gshegs pas gsungs te /	gnas_0 ba_5 byed_9 ba_14 zhes_19 de_24 bzhin_27 gshegs_33 ba_40 gsungs_44 te_51 
K07D0045_H0045:13a-20	de'i phyir chos thams cad ni yid la byed pa las byung ba'o //	de_0 phyir_5 chos_11 thams_16 cad_22 ni_26 yid_29 la_33 byed_36 ba_41 las_44 'byung_48 ba_54 
K07D0045_H0045:13a-21	'od srung; 'di lta ste /	'od_0 srung;_4 'di_11 lta_15 ste_19 
K07D0045_H0045:13a-22	dper na /	dper_0 na_5 
K07D0045_H0045:13a-23	steng gi bar snang las sprin gyi phung po byung ba de dag ni shar phyogs nas ma 'ongs /	steng_0 gi_6 ba_9 snang_13 las_19 sprin_23 gyi_29 'phung_33 po_39 'byung_42 ba_48 de_51 'dag_54 ni_58 'char_61 phyogs_66 nas_73 ma_77 'ongs_80 
K07D0045_H0045:13a-24	lho phyogs nas ma yin /	lho_0 phyogs_4 nas_11 ma_15 yin_18 
K07D0045_H0045:13a-25	nub phyogs nas ma yin /	nub_0 phyogs_4 nas_11 ma_15 yin_18 
K07D0045_H0045:13a-26	byang phyogs nas ma yin; steng nas ma yin /	byang_0 phyogs_6 nas_13 ma_17 yin;_20 steng_25 nas_31 ma_35 yin_38 
K07D0045_H0045:13a-27	'og nas ma yin /	'og_0 nas_4 ma_8 yin_11 
K07D0045_H0045:13a-28	phyogs nas ma yin /	phyogs_0 nas_7 ma_11 yin_14 
K07D0045_H0045:13a-29	phyogs mtshams nas kyang ma 'ongs te /	phyogs_0 mtshams_7 nas_15 kyang_19 ma_25 'ongs_28 te_34 
K07D0045_H0045:13a-30	de bzhin gshegs pa yang dag pa gsung bas /	de_0 bzhin_3 gshegs_9 ba_16 yang_19 'dag_24 ba_28 gsung_31 ba_37 
K07D0045_H0045:13b-0	de phyogs bcu nas ma @13b 'ongs par mkhyen nas /	de_0 phyogs_3 'chu_10 nas_14 ma_18 'ongs_26 ba_32 mkhyen_36 nas_43 
K07D0045_H0045:13b-1	don gyi tshul dang /	don_0 gyi_4 tshul_8 dang_14 
K07D0045_H0045:13b-2	rigs pa'i tshul dang /	rigs_0 ba_5 tshul_10 dang_16 
K07D0045_H0045:13b-3	yang dag pa'i tshul gyis sprin gyi phung po ni	yang_0 'dag_5 ba_9 tshul_14 gyis_20 sprin_25 gyi_31 'phung_35 po_41 ni_44 
K07D0045_H0045:13b-4	phung po med pa'o zhes yang dag pa ji lta	'phung_0 po_6 med_9 ba_13 zhes_18 yang_23 'dag_28 ba_32 ji_35 lta_38 
K07D0045_H0045:13b-5	ba bzhin du gsungs te /	ba_0 bzhin_3 du_9 gsungs_12 te_19 
K07D0045_H0045:13b-6	des na phung po med pa ni sprin gyi phung po zhes bya'o //	des_0 na_4 'phung_7 po_13 med_16 ba_20 ni_23 sprin_26 gyi_32 'phung_36 po_42 zhes_45 byed_50 
K07D0045_H0045:13b-7	ci'i phyir sprin gyi phung po zhes bya zhe na /	ci_0 phyir_5 sprin_11 gyi_17 'phung_21 po_27 zhes_30 byed_35 zhe_39 na_43 
K07D0045_H0045:13b-8	yangs pa'i gnas kyis so //	yangs_0 ba_6 gnas_11 kyis_16 so_21 
K07D0045_H0045:13b-9	yangs pa'i gnas ji lta bus she na /	yangs_0 ba_6 gnas_11 ji_16 lta_19 'bud_23 she_27 na_31 
K07D0045_H0045:13b-10	mtshan ma sna tshogs kyi sbyor bas lding ba'i mtshan ma'o zhes rgyud 'khrul gyi /	mtshan_0 ma_7 sna_10 tshogs_14 kyi_21 sbyor_25 ba_31 lding_35 ba_41 mtshan_46 ma_53 zhes_58 brgyud_63 'khrul_69 gyi_76 
K07D0045_H0045:13b-11	de la ni lding bar rnam par shes par byed pa gang yang med do //	de_0 la_3 ni_6 lding_9 ba_15 rnam_19 ba_24 shes_28 ba_33 byed_37 ba_42 gang_45 yang_50 med_55 do_59 
K07D0045_H0045:13b-12	sprin gyi phung po ni lding ba'i mtshan ma las byung ba la ltos /	sprin_0 gyi_6 'phung_10 po_16 ni_19 lding_22 ba_28 mtshan_33 ma_40 las_43 'byung_47 ba_53 la_56 ltos_59 
K07D0045_H0045:13b-13	de la lding ba'i mtshan ma gang yin pa de ni mtshan ma med pa'o //	de_0 la_3 lding_6 ba_12 mtshan_17 ma_24 gang_27 yin_32 ba_36 de_39 ni_42 mtshan_45 ma_52 med_55 ba_59 
K07D0045_H0045:13b-14	gang lding bar shin tu 'du shes pa de ni sprin gyi phung po ma yin no //	gang_0 lding_5 ba_11 shin_15 tu_20 'du_23 shes_27 ba_32 de_35 ni_38 sprin_41 gyi_47 'phung_51 po_57 ma_60 yin_63 no_67 
K07D0045_H0045:13b-15	'od srung /	'od_0 srung_4 
K07D0045_H0045:13b-16	'di lta ste /	'di_0 lta_4 ste_8 
K07D0045_H0045:13b-17	dper na /	dper_0 na_5 
K07D0045_H0045:13b-18	mi la la zhig gis mi gzhan zhig la 'di skad ces smras te /	mi_0 la_3 la_6 'jig_9 gis_14 mi_18 gzhan_21 'jig_27 la_32 'di_35 skad_39 ces_44 smras_48 te_54 
K07D0045_H0045:13b-19	grib ma der dong la 'khod par bya'o //	'grib_0 ma_5 der_8 'dong_12 la_17 'khod_20 ba_26 byed_30 
K07D0045_H0045:13b-20	de nas mkhas pa'i rang bzhin can gyi mi des 'di skad ces smras te /	de_0 nas_3 mkhas_7 ba_13 rang_18 bzhin_23 can_29 gyi_33 mi_37 des_40 'di_44 skad_48 ces_53 smras_57 te_63 
K07D0045_H0045:13b-21	kho bo ni spro ba med de /	kho_0 'bo_4 ni_7 spro_10 ba_15 med_18 de_22 
K07D0045_H0045:13b-22	'di na 'dug go ;des 'di skad ces smras te /	'di_0 na_4 'dug_7 go_12 ;des_15 'di_20 skad_24 ces_29 smras_33 te_39 
K07D0045_H0045:13b-23	kho bo ni khyod la mi zer gyi /	kho_0 'bo_4 ni_7 khyod_10 la_16 mi_19 zer_22 gyi_26 
K07D0045_H0045:13b-24	grib ma 'di la zer ro //	'grib_0 ma_5 'di_8 la_12 zer_15 ro_19 
K07D0045_H0045:13b-25	des 'di skad ces smras te /	des_0 'di_4 skad_8 ces_13 smras_17 te_23 
K07D0045_H0045:13b-26	kye mi khyod kyis gang gri ba ma de la	kye_0 mi_4 khyod_7 kyis_13 gang_18 gri_23 ba_27 ma_30 de_33 la_36 
K07D0045_H0045:13b-27	smras pa de ni grib ma med pa smras so	smras_0 ba_6 de_9 ni_12 'grib_15 ma_20 med_23 ba_27 smras_30 so_36 
K07D0045_H0045:13b-28	zhes zer na / 'od srung /	zhes_0 zer_5 na_9 'od_14 srung_18 
K07D0045_H0045:13b-29	mi des tha snyad kyi gnas ji snyed pa de gang gis rjes su rtogs pa la ltos /	mi_0 des_3 tha_7 snyad_11 kyi_17 gnas_21 ji_26 snyed_29 ba_35 de_38 gang_41 gis_46 rjes_50 su_55 rtogs_58 ba_64 la_67 ltos_70 
K07D0045_H0045:13b-30	'od srung /	'od_0 srung_4 
K07D0045_H0045:14a-0	de bzhin du de bzhin gshegs pas chos rnams kyi tshul mkhyen nas 'khor @14a *//	de_0 bzhin_3 du_9 de_12 bzhin_15 gshegs_21 ba_28 chos_32 rnams_37 kyi_43 tshul_47 mkhyen_53 nas_60 'khor_64 
K07D0045_H0045:14a-1	la yang dag par seng ge'i sgra sgrog go /	la_0 yang_3 'dag_8 ba_12 seng_16 ge_21 sgra_26 sgrog_31 go_37 
K07D0045_H0045:14a-2	'od srung /	'od_0 srung_4 
K07D0045_H0045:14a-3	de bzhin gshegs pa ni bzhed na /	de_0 bzhin_3 gshegs_9 ba_16 ni_19 bzhed_22 na_28 
K07D0045_H0045:14a-4	mthun pa'i chos rnams la mi mthun pa'i 'du shes can du gnas te /	mthun_0 ba_6 chos_11 rnams_16 la_22 mi_25 mthun_28 ba_34 'du_39 shes_43 can_48 du_52 gnas_55 te_60 
K07D0045_H0045:14a-5	sems can rnams kyi bdag gi 'du shes gang yin	sems_0 can_5 rnams_9 kyi_15 bdag_19 gi_24 'du_27 shes_31 gang_36 yin_41 
K07D0045_H0045:14a-6	pa de ni de bzhin gshegs pa'i don dam pa'o	ba_0 de_3 ni_6 de_9 bzhin_12 gshegs_18 ba_25 don_30 dam_34 ba_38 
K07D0045_H0045:14a-7	// de ci'i phyir zhe na /	de_3 ci_6 phyir_11 zhe_17 na_21 
K07D0045_H0045:14a-8	de bzhin gshegs pas mkhyen la /	de_0 bzhin_3 gshegs_9 ba_16 mkhyen_20 la_27 
K07D0045_H0045:14a-9	de bzhin gshegs pas mkhyen pa'i phyir te /	de_0 bzhin_3 gshegs_9 ba_16 mkhyen_20 ba_27 phyir_32 te_38 
K07D0045_H0045:14a-10	sems can gyi 'du shes gang yin pa de ni 'du shes med pa'o //	sems_0 can_5 gyi_9 'du_13 shes_17 gang_22 yin_27 ba_31 de_34 ni_37 'du_40 shes_44 med_49 ba_53 
K07D0045_H0045:14a-11	de la byis pa'i rang bzhin can la la zhig	de_0 la_3 byis_6 ba_11 rang_16 bzhin_21 can_27 la_31 la_34 'jig_37 
K07D0045_H0045:14a-12	grib ma de'i ldem po ngag dam pa de ma	'grib_0 ma_5 de_8 ldem_13 po_18 ngag_21 dam_26 ba_30 de_33 ma_36 
K07D0045_H0045:14a-13	shes pa de ni de bzhin gshegs pa la rgol	shes_0 ba_5 de_8 ni_11 de_14 bzhin_17 gshegs_23 ba_30 la_33 rgol_36 
K07D0045_H0045:14a-14	te / de la nges 'di skad du 'jig rten ni nga la rgol gyi /	te_0 de_5 la_8 nges_11 'di_16 skad_20 du_25 'jig_28 rten_33 ni_38 nga_41 la_45 rgol_48 gyi_53 
K07D0045_H0045:14a-15	nga ni 'jig rten dang mi rtsod do zhes gsungs so //	nga_0 ni_4 'jig_7 rten_12 dang_17 mi_22 rtsod_25 do_31 zhes_34 gsungs_39 so_46 
K07D0045_H0045:14a-16	de la 'jig rten gang zhe na /	de_0 la_3 'jig_6 rten_11 gang_16 zhe_21 na_25 
K07D0045_H0045:14a-17	'jig rten zhes bya ba ni /	'jig_0 rten_5 zhes_10 byed_15 ba_19 ni_22 
K07D0045_H0045:14a-18	sems can gyi 'jig rten no //	sems_0 can_5 gyi_9 'jig_13 rten_18 no_23 
K07D0045_H0045:14a-19	ci'i phyir sems can gyi 'jig rten la bya zhe na /	ci_0 phyir_5 sems_11 can_16 gyi_20 'jig_24 rten_29 la_34 byed_37 zhe_41 na_45 
K07D0045_H0045:14a-20	de bzhin gshegs pas ji ltar mkhyen pa 'jig rten yang de bzhin te /	de_0 bzhin_3 gshegs_9 ba_16 ji_20 ltar_23 mkhyen_28 ba_35 'jig_38 rten_43 yang_48 de_53 bzhin_56 te_62 
K07D0045_H0045:14a-21	de'i phyir sems can la 'jig rten zhes bya'o //	de_0 phyir_5 sems_11 can_16 la_20 'jig_23 rten_28 zhes_33 byed_38 
K07D0045_H0045:14a-22	byis pa so so'i skye bo rnams kyis ji ltar shes pa de ni 'jig pa /	byis_0 ba_5 so_8 so_11 skye_16 'bo_21 rnams_24 kyis_30 ji_35 ltar_38 shes_43 ba_48 de_51 ni_54 'jig_57 ba_62 
K07D0045_H0045:14a-23	rab tu 'jig pa'o //	rab_0 tu_4 'jig_7 ba_12 
K07D0045_H0045:14a-24	nyams par 'gyur ba /	nyams_0 ba_6 'gyur_10 ba_16 
K07D0045_H0045:14a-25	rnam par nyams par 'gyur ba'o //	rnam_0 ba_5 nyams_9 ba_15 'gyur_19 ba_25 
K07D0045_H0045:14a-26	'di lta ste /	'di_0 lta_4 ste_8 
K07D0045_H0045:14a-27	rnam par 'jig pa de ni de dag gi tha snyad 'di go bar byed pa yin no //	rnam_0 ba_5 'jig_9 ba_14 de_17 ni_20 de_23 'dag_26 gi_30 tha_33 snyad_37 'di_43 go_47 ba_50 byed_54 ba_59 yin_62 no_66 
K07D0045_H0045:14a-28	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K07D0045_H0045:14a-29	gang dag 'jig rten 'di ni gnas pa de dag	gang_0 'dag_5 'jig_9 rten_14 'di_19 ni_23 gnas_26 ba_31 de_34 'dag_37 
K07D0045_H0045:14a-30	rnam par 'jig pa chen por gyur pa'i phyir te	rnam_0 ba_5 'jig_9 ba_14 chen_17 por_22 gyur_26 ba_31 phyir_36 te_42 
K07D0045_H0045:14b-0	/ gang dag 'jig @14b rten 'di na gnas pa de dag ni brkam pa'o //	gang_2 'dag_7 'jig_11 rten_21 'di_26 na_30 gnas_33 ba_38 de_41 'dag_44 ni_48 rkam_51 ba_57 
K07D0045_H0045:14b-1	gang dag brkam pa de dag khro ba'o //	gang_0 'dag_5 rkam_9 ba_15 de_18 'dag_21 khro_25 ba_30 
K07D0045_H0045:14b-2	gang dag khro ba de dag rmongs pa'o //	gang_0 'dag_5 khro_9 ba_14 de_17 'dag_20 rmongs_24 ba_31 
K07D0045_H0045:14b-3	gang dag rmongs pa de dag ma dag pa'o //	gang_0 'dag_5 rmongs_9 ba_16 de_19 'dag_22 ma_26 'dag_29 ba_33 
K07D0045_H0045:14b-4	gang dag ma dag pa de dag 'gal ba'o //	gang_0 'dag_5 ma_9 'dag_12 ba_16 de_19 'dag_22 'gal_26 ba_31 
K07D0045_H0045:14b-5	su dang 'gal zhe na /	su_0 dang_3 'gal_8 zhe_13 na_17 
K07D0045_H0045:14b-6	de bzhin gshegs pa dang /	de_0 bzhin_3 gshegs_9 ba_16 dang_19 
K07D0045_H0045:14b-7	de bzhin gshegs pa'i nyan thos rnams dang 'gal lo //	de_0 bzhin_3 gshegs_9 ba_16 nyan_21 thos_26 rnams_31 dang_37 'gal_42 lo_47 
K07D0045_H0045:14b-8	gang dag 'gal ba de dag rjes su 'dzin pa'o //	gang_0 'dag_5 'gal_9 ba_14 de_17 'dag_20 rjes_24 su_29 'dzin_32 ba_38 
K07D0045_H0045:14b-9	gang dag rjes su 'dzin pa de dag so sor 'dzin pa'o //	gang_0 'dag_5 rjes_9 su_14 'dzin_17 ba_23 de_26 'dag_29 so_33 sor_36 'dzin_40 ba_46 
K07D0045_H0045:14b-10	gang dag so sor 'dzin pa de dag srid pa tshol ba'o //	gang_0 'dag_5 so_9 sor_12 'dzin_16 ba_22 de_25 'dag_28 srid_32 ba_37 tshol_40 ba_46 
K07D0045_H0045:14b-11	gang dag srid pa tshol ba de dag tshol ba'o //	gang_0 'dag_5 srid_9 ba_14 tshol_17 ba_23 de_26 'dag_29 tshol_33 ba_39 
K07D0045_H0045:14b-12	gang dag tshol ba de dag yongs su tshol ba'o;/	gang_0 'dag_5 tshol_9 ba_15 de_18 'dag_21 yongs_25 su_31 tshol_34 
K07D0045_H0045:14b-13	gang dag yongs su tshol ba de dag 'dod pa chung ba ma yin no //	gang_0 'dag_5 yongs_9 su_15 tshol_18 ba_24 de_27 'dag_30 'dod_34 ba_39 chung_42 ba_48 ma_51 yin_54 no_58 
K07D0045_H0045:14b-14	gang dag 'dod pa chung ba ma yin pa de dag bya ba mang ba'o //	gang_0 'dag_5 'dod_9 ba_14 chung_17 ba_23 ma_26 yin_29 ba_33 de_36 'dag_39 byed_43 ba_47 mang_50 ba_55 
K07D0045_H0045:14b-15	gang dag bya ba mang ba de dag 'dod pa che ba'o //	gang_0 'dag_5 byed_9 ba_13 mang_16 ba_21 de_24 'dag_27 'dod_31 ba_36 che_39 ba_43 
K07D0045_H0045:14b-16	gang dag 'dod pa che ba de dag 'dod pa'i khams bag la nyal bar byed /	gang_0 'dag_5 'dod_9 ba_14 che_17 ba_21 de_24 'dag_27 'dod_31 ba_36 khams_41 bag_47 la_51 nyal_54 ba_59 byed_63 
K07D0045_H0045:14b-17	gzugs kyi khams dang /	gzugs_0 kyi_6 khams_10 dang_16 
K07D0045_H0045:14b-18	gzugs med pa'i khams bag la nyal bar byed do //	gzugs_0 med_6 ba_10 khams_15 bag_21 la_25 nyal_28 ba_33 byed_37 do_42 
K07D0045_H0045:14b-19	gang dag bag la zhen par byed pa de dag bag la nyal bar byed do //	gang_0 'dag_5 bag_9 la_13 zhen_16 ba_21 byed_25 ba_30 de_33 'dag_36 bag_40 la_44 nyal_47 ba_52 byed_56 do_61 
K07D0045_H0045:14b-20	gang dag bag la nyal bar byed pa de dag rgyun dang rgyun phyogs su 'gro ba'o //	gang_0 'dag_5 bag_9 la_13 nyal_16 ba_21 byed_25 ba_30 de_33 'dag_36 rgyun_40 dang_46 rgyun_51 phyogs_57 su_64 'gro_67 ba_72 
K07D0045_H0045:14b-21	gang dag rgyun dang rgyun phyogs su 'gro ba de dag 'chi bar 'gro ba'o //	gang_0 'dag_5 rgyun_9 dang_15 rgyun_20 phyogs_26 su_33 'gro_36 ba_41 de_44 'dag_47 'chi_51 ba_56 'gro_60 ba_65 
K07D0045_H0045:14b-22	gang dag 'chi bar 'gro ba de dag mya ngan las 'das par mi 'gro ba'o //	gang_0 'dag_5 'chi_9 ba_14 'gro_18 ba_23 de_26 'dag_29 mya_33 ngan_37 las_42 'da'_46 ba_51 mi_55 'gro_58 ba_63 
K07D0045_H0045:14b-23	gang dag mya ngan las 'das par mi 'gro ba de dag 'gro ba ma yin par 'gro ba'o //	gang_0 'dag_5 mya_9 ngan_13 las_18 'da'_22 ba_27 mi_31 'gro_34 ba_39 de_42 'dag_45 'gro_49 ba_54 ma_57 yin_60 ba_64 'gro_68 ba_73 
K07D0045_H0045:15a-0	gang dag 'gro ba ma yin par @15a *//	gang_0 'dag_5 'gro_9 ba_14 ma_17 yin_20 ba_24 
K07D0045_H0045:15a-1	'gro ba de dag thams cad sems can dmyal bar 'gro ba'o //	'gro_0 ba_5 de_8 'dag_11 thams_15 cad_21 sems_25 can_30 dmyal_34 ba_40 'gro_44 ba_49 
K07D0045_H0045:15a-2	'od srung /	'od_0 srung_4 
K07D0045_H0045:15a-3	de ltar na bkra mi shis pa'i sbyor bas sbyor gyis /	de_0 ltar_3 na_8 bkra_11 mi_16 shis_19 ba_24 sbyor_29 ba_35 sbyor_39 gyis_45 
K07D0045_H0045:15a-4	khro ba dang 'khrug pas mi sbyor ba ma yin /	khro_0 ba_5 dang_8 'khrug_13 ba_20 mi_24 sbyor_27 ba_33 ma_36 yin_39 
K07D0045_H0045:15a-5	rnam par 'jig pas ma yin no //	rnam_0 ba_5 'jig_9 ba_14 ma_18 yin_21 no_25 
K07D0045_H0045:15a-6	gang dag rnam par 'jig pas ma yin pa de	gang_0 'dag_5 rnam_9 ba_14 'jig_18 ba_23 ma_27 yin_30 ba_34 de_37 
K07D0045_H0045:15a-7	dag bdag gi 'du shes la rnam par rtog par	'dag_0 bdag_4 gi_9 'du_12 shes_16 la_21 rnam_24 ba_29 rtogs_33 ba_38 
