K08D0044_H0094:1b-0	@1b [dd] #//	[dd]_4 
K08D0044_H0094:102a-21	gyis brlabs pa dang /	gyis_0 brlabs_5 ba_12 dang_15 
K08D0044_H0094:102a-22	rin po che thams cad kyi me tog gi ze	rin_0 po_4 che_7 thams_11 cad_17 kyi_21 me_25 tog_28 gi_32 ze_35 
K08D0044_H0094:102a-23	ba'i khang pa brtsegs pa'i sprin bcus nam mkha' kun	ba_0 khang_5 ba_11 brtsegs_14 ba_22 sprin_27 'chu_33 nam_38 mkha'_42 kun_48 
K08D0044_H0094:102a-24	nas yog par byin gyis brlabs pa dang /	nas_0 yog_4 ba_8 byin_12 gyis_17 brlabs_22 ba_29 dang_32 
K08D0044_H0094:102a-25	rin po che'i phreng bas yongs su brgyan pa'i khang	rin_0 po_4 che_7 phreng_13 ba_20 yongs_24 su_30 rgyan_33 ba_40 khang_45 
K08D0044_H0094:102a-26	pa brtsegs pa'i sprin bcus nam mkha' kun nas yog	ba_0 brtsegs_3 ba_11 sprin_16 'chu_22 nam_27 mkha'_31 kun_37 nas_41 yog_45 
K08D0044_H0094:102a-27	par byin gyis brlabs pa dang /	ba_0 byin_4 gyis_9 brlabs_14 ba_21 dang_24 
K08D0044_H0094:102a-28	'od zer gyi snang ba phyogs kun tu 'phro ba'i	'od_0 zer_4 gyi_8 snang_12 ba_18 phyogs_21 kun_28 tu_32 'phro_35 ba_41 
K08D0044_H0094:102a-29	snying po dang ldan pa'i khang pa brtsegs pa rgyan	snying_0 po_7 dang_10 ldan_15 ba_20 khang_25 ba_31 brtsegs_34 ba_42 rgyan_45 
K08D0044_H0094:102b-0	@102b thams cad 'byung ba'i sprin bcus nam mkha' kun	thams_6 cad_12 'byung_16 ba_23 sprin_28 'chu_34 nam_39 mkha'_43 kun_49 
K08D0044_H0094:102b-1	nas yog par byin gyis brlabs pa dang /	nas_0 yog_4 ba_8 byin_12 gyis_17 brlabs_22 ba_29 dang_32 
K08D0044_H0094:102b-2	rin po che'i tshon thams cad kyis rab tu brgyan	rin_0 po_4 che_7 tshon_13 thams_19 cad_25 kyis_29 rab_34 tu_38 rgyan_41 
K08D0044_H0094:102b-3	cing rgyan du ma yang dag par ston pa'i khang	cing_0 rgyan_5 du_11 ma_14 yang_17 'dag_22 ba_26 ston_30 ba_35 khang_40 
K08D0044_H0094:102b-4	pa brtsegs pa'i sprin bcus nam mkha' kun nas yog	ba_0 brtsegs_3 ba_11 sprin_16 'chu_22 nam_27 mkha'_31 kun_37 nas_41 yog_45 
K08D0044_H0094:102b-5	par byin gyis brlabs pa dang /	ba_0 byin_4 gyis_9 brlabs_14 ba_21 dang_24 
K08D0044_H0094:102b-6	phyogs thams cad rgyan gyis rab tu brgyan par kun	phyogs_0 thams_7 cad_13 rgyan_17 gyis_23 rab_28 tu_32 rgyan_35 ba_42 kun_46 
K08D0044_H0094:102b-7	tu rgyas par 'gengs pa'i khang pa brtsegs pa'i sprin	tu_0 rgya_3 ba_9 'gengs_13 ba_20 khang_25 ba_31 brtsegs_34 ba_42 sprin_47 
K08D0044_H0094:102b-8	bcus nam mkha' kun nas yog par byin gyis brlabs	'chu_0 nam_5 mkha'_9 kun_15 nas_19 yog_23 ba_27 byin_31 gyis_36 brlabs_41 
K08D0044_H0094:102b-9	pa dang / sgo kun tu me tog gi rta babs dang /	ba_0 dang_3 sgo_10 kun_14 tu_18 me_21 tog_24 gi_28 rta_31 'bab_35 dang_40 
K08D0044_H0094:102b-10	dril bu'i dra ba bres pa'i khang pa brtsegs pa'i	'dril_0 bu_5 'dra_10 ba_14 'bre_17 ba_22 khang_27 ba_33 brtsegs_36 ba_44 
K08D0044_H0094:102b-11	sprin bcus nam mkha' kun nas yog par byin gyis	sprin_0 'chu_6 nam_11 mkha'_15 kun_21 nas_25 yog_29 ba_33 byin_37 gyis_42 
K08D0044_H0094:102b-12	brlabs pa dang / de dag la sogs pa khang	brlabs_0 ba_7 dang_10 de_17 'dag_20 la_24 sogs_27 ba_32 khang_35 
K08D0044_H0094:102b-13	pa brtsegs pa'i sprin 'jig rten gyi khams rgya mtsho'i	ba_0 brtsegs_3 ba_11 sprin_16 'jig_22 rten_27 gyi_32 khams_36 rgya_42 mtsho_47 
K08D0044_H0094:102b-14	rdul shin tu phra ba snyed kyis nam mkha' kun	rdul_0 shin_5 tu_10 phra_13 ba_18 snyed_21 kyis_27 nam_32 mkha'_36 kun_42 
K08D0044_H0094:102b-15	nas yog par byin gyis brlabs par byed cing /	nas_0 yog_4 ba_8 byin_12 gyis_17 brlabs_22 ba_29 byed_33 cing_38 
K08D0044_H0094:102b-16	bcom ldan 'das gang na pa der phyin te bcom	'joms_0 ldan_5 'da'_10 gang_15 na_20 ba_23 der_26 phyin_30 te_36 'joms_39 
K08D0044_H0094:102b-17	ldan 'das la phyag 'tshal nas nub phyogs su brten	ldan_0 'da'_5 la_10 phyag_13 'tshal_19 nas_26 nub_30 phyogs_34 su_41 rten_44 
K08D0044_H0094:102b-18	te sengge'i khri rin po che'i padmo chen po lo	te_0 sengge_3 khri_12 rin_17 po_21 che_24 padmo_30 chen_36 po_41 lo_44 
K08D0044_H0094:102b-19	ma sna tshogs gser las byas pa'i snying po can	ma_0 sna_3 tshogs_7 gser_14 las_19 byed_23 ba_28 snying_33 po_40 can_43 
K08D0044_H0094:102b-20	mngon par sprul nas skyil mo krung bcas te 'khod	mngon_0 ba_6 sprul_10 nas_16 skyil_20 mo_26 krung_29 'cha'_35 te_40 'khod_43 
K08D0044_H0094:102b-21	par gyur to // de nas yang 'jig rten gyi	ba_0 gyur_4 to_9 de_15 nas_18 yang_22 'jig_27 rten_32 gyi_37 
K08D0044_H0094:102b-22	khams rgya mtsho 'di dang 'dabs chags su byang phyogs	khams_0 rgya_6 mtsho_11 'di_17 dang_21 'dabs_26 chags_32 su_38 byang_41 phyogs_47 
K08D0044_H0094:102b-23	na 'jig rten gyi khams rgya mtsho bee d'urya padmo'i	na_0 'jig_3 rten_8 gyi_13 khams_17 rgya_23 mtsho_28 bee_34 d_38 padmo_45 
K08D0044_H0094:102b-24	'od kyi dkyil 'khor gyi snying po zhes bya ba	'od_0 kyi_4 dkyil_8 'khor_14 gyi_20 snying_24 po_31 zhes_34 byed_39 ba_43 
K08D0044_H0094:102b-25	par gyur to // yod de / 'jig rten gyi	ba_0 gyur_4 to_9 yod_15 de_19 'jig_24 rten_29 gyi_34 
K08D0044_H0094:102b-26	khams kyi rgyud de dag las 'jig rten gyi khams	khams_0 kyi_6 brgyud_10 de_16 'dag_19 las_23 'jig_27 rten_32 gyi_37 khams_41 
K08D0044_H0094:102b-27	me tog autpa la'i rgyan na de bzhin gshegs pa	me_0 tog_3 autpa_7 la_13 rgyan_18 na_24 de_27 bzhin_30 gshegs_36 ba_43 
K08D0044_H0094:102b-28	ye shes kyi dpal kun tu dbyangs kyi rgyal po	ye_0 shes_3 kyi_8 dpal_12 kun_17 tu_21 dbyangs_24 kyi_32 rgyal_36 po_42 
K08D0044_H0094:102b-29	bzhugs pa'i 'khor gyi dkyil 'khor rgya mtsho nas byang	bzhugs_0 ba_7 'khor_12 gyi_18 dkyil_22 'khor_28 rgya_34 mtsho_39 nas_45 byang_49 
K08D0044_H0094:103a-0	par gyur to // yod de / @103a *// chub	ba_0 gyur_4 to_9 yod_15 de_19 chub_34 
K08D0044_H0094:103a-1	sems dpa' sengge'i 'od zer snang bas mthu 'byin pa'i	sems_0 dpa'_5 sengge_10 'od_19 zer_23 snang_27 ba_33 mthu_37 'byin_42 ba_48 
K08D0044_H0094:103a-2	blo gros zhes bya ba byang chub sems dpa' 'jig	blo_0 gros_4 zhes_9 byed_14 ba_18 byang_21 chub_27 sems_32 dpa'_37 'jig_42 
K08D0044_H0094:103a-3	rten gyi khams rgya mtsho'i rdul shin tu phra ba	rten_0 gyi_5 khams_9 rgya_15 mtsho_20 rdul_28 shin_33 tu_38 phra_41 ba_46 
K08D0044_H0094:103a-4	snyed dang lhan cig tu 'phags nas bcom ldan 'das	snyed_0 dang_6 lhan_11 cig_16 tu_20 'phag_23 nas_30 'joms_34 ldan_39 'da'_44 
K08D0044_H0094:103a-5	gang na ba der 'ongs par gyur te /	gang_0 na_5 ba_8 der_11 'ongs_15 ba_21 gyur_25 te_30 
K08D0044_H0094:103a-6	spos dang nor bu sna tshogs thams cad kyi shing	spros_0 dang_5 nor_10 bu_14 sna_17 tshogs_21 thams_28 cad_34 kyi_38 shing_42 
K08D0044_H0094:103a-7	gi sprin bcus nam mkha' kun nas yog par byin	gi_0 sprin_3 'chu_9 nam_14 mkha'_18 kun_24 nas_28 yog_32 ba_36 byin_40 
K08D0044_H0094:103a-8	gyis rlob cing / sgo thams cad nas lo ma'i	gyis_0 rlob_5 cing_10 sgo_17 thams_21 cad_27 nas_31 lo_35 ma_38 
K08D0044_H0094:103a-9	dog pa'i sprin 'byung ba'i spos kyi shing gi sprin	dog_0 ba_4 sprin_9 'byung_15 ba_22 spros_27 kyi_32 shing_36 gi_42 sprin_45 
K08D0044_H0094:103a-10	bcus nam mkha' kun nas yog par byin gyis brlabs	'chu_0 nam_5 mkha'_9 kun_15 nas_19 yog_23 ba_27 byin_31 gyis_36 brlabs_41 
K08D0044_H0094:103a-11	gyis rlob cing / pa dang / shing gi gzugs	gyis_0 rlob_5 cing_10 ba_17 dang_20 shing_27 gi_33 gzugs_36 
K08D0044_H0094:103a-12	thams cad las rgyan mtha' yas pa yongs su ston	thams_0 cad_6 las_10 rgyan_14 mtha'_20 yas_26 ba_30 yongs_33 su_39 ston_42 
K08D0044_H0094:103a-13	pa'i shing gi sprin bcus nam mkha' kun nas yog	ba_0 shing_5 gi_11 sprin_14 'chu_20 nam_25 mkha'_29 kun_35 nas_39 yog_43 
K08D0044_H0094:103a-14	par byin gyis brlabs pa dang /	ba_0 byin_4 gyis_9 brlabs_14 ba_21 dang_24 
K08D0044_H0094:103a-15	me tog thams cad kyi sprin rab tu nar pa'i	me_0 tog_3 thams_7 cad_13 kyi_17 sprin_21 rab_27 tu_31 nar_34 ba_38 
K08D0044_H0094:103a-16	me tog gi shing gi sprin bcus nam mkha' kun	me_0 tog_3 gi_7 shing_10 gi_16 sprin_19 'chu_25 nam_30 mkha'_34 kun_40 
K08D0044_H0094:103a-17	nas yog par byin gyis brlabs pa dang /	nas_0 yog_4 ba_8 byin_12 gyis_17 brlabs_22 ba_29 dang_32 
K08D0044_H0094:103a-18	rin po che'i 'od 'phro ba'i dkyil 'khor thams cad	rin_0 po_4 che_7 'od_13 'phro_17 ba_23 dkyil_28 'khor_34 thams_40 cad_46 
K08D0044_H0094:103a-19	kyis rnam par snang bar byas pa'i shing gi sprin	kyis_0 rnam_5 ba_10 snang_14 ba_20 byed_24 ba_29 shing_34 gi_40 sprin_43 
K08D0044_H0094:103a-20	bcus nam mkha' kun nas yog par byin gyis brlabs	'chu_0 nam_5 mkha'_9 kun_15 nas_19 yog_23 ba_27 byin_31 gyis_36 brlabs_41 
K08D0044_H0094:103a-21	pa dang / tsandan gyi phye ma thams cad dang /	ba_0 dang_3 tsandan_10 gyi_18 'byed_22 ma_27 thams_30 cad_36 dang_40 
K08D0044_H0094:103a-22	byang chub sems dpa'i lus phyed yang dag par ston	byang_0 chub_6 sems_11 dpa_16 lus_22 phyed_26 yang_32 'dag_37 ba_41 ston_45 
K08D0044_H0094:103a-23	pa'i shing gi sprin bcus nam mkha' kun nas yog	ba_0 shing_5 gi_11 sprin_14 'chu_20 nam_25 mkha'_29 kun_35 nas_39 yog_43 
K08D0044_H0094:103a-24	par byin gyis brlabs pa dang /	ba_0 byin_4 gyis_9 brlabs_14 ba_21 dang_24 
K08D0044_H0094:103a-25	sngon gyi snying po byang chub kyi rgyan bsam gyis	sngon_0 gyi_6 snying_10 po_17 byang_20 chub_26 kyi_31 rgyan_35 bsam_41 gyis_46 
K08D0044_H0094:103a-26	mi khyab pa rab tu ston pa'i shing gi sprin	mi_0 khyab_3 ba_9 rab_12 tu_16 ston_19 ba_24 shing_29 gi_35 sprin_38 
K08D0044_H0094:103a-27	bcus nam mkha' kun nas yog par byin gyis brlabs	'chu_0 nam_5 mkha'_9 kun_15 nas_19 yog_23 ba_27 byin_31 gyis_36 brlabs_41 
K08D0044_H0094:103a-28	pa dang / kha dog mtha' yas pa'i gos kyi	ba_0 dang_3 kha_10 dog_14 mtha'_18 yas_24 ba_28 gos_33 kyi_37 
K08D0044_H0094:103b-0	mdzod @103b kyi nyi mas rnam par snang bar byas	mdzod_0 kyi_12 nyi_16 mas_20 rnam_24 ba_29 snang_33 ba_39 byed_43 
K08D0044_H0094:103b-1	pa'i shing gi sprin bcus nam mkha' kun nas yog	ba_0 shing_5 gi_11 sprin_14 'chu_20 nam_25 mkha'_29 kun_35 nas_39 yog_43 
K08D0044_H0094:103b-2	par byin gyis brlabs pa dang /	ba_0 byin_4 gyis_9 brlabs_14 ba_21 dang_24 
K08D0044_H0094:103b-3	sgra dbyangs thams cad rab tu sgrog cing yid du	sgra_0 dbyangs_5 thams_13 cad_19 rab_23 tu_27 sgrog_30 cing_36 yid_41 du_45 
K08D0044_H0094:103b-4	'ong ba'i sgra kun tu gtong ba'i shing gi sprin	'ong_0 ba_5 sgra_10 kun_15 tu_19 gtong_22 ba_28 shing_33 gi_39 sprin_42 
K08D0044_H0094:103b-5	bcus nam mkha' kun nas yog par byin gyis brlabs	'chu_0 nam_5 mkha'_9 kun_15 nas_19 yog_23 ba_27 byin_31 gyis_36 brlabs_41 
K08D0044_H0094:103b-6	pa dang / de dag la sogs pa shing gi	ba_0 dang_3 de_10 'dag_13 la_17 sogs_20 ba_25 shing_28 gi_34 
K08D0044_H0094:103b-7	sprin 'jig rten gyi khams rgya mtsho'i rdul shin tu	sprin_0 'jig_6 rten_11 gyi_16 khams_20 rgya_26 mtsho_31 rdul_39 shin_44 tu_49 
K08D0044_H0094:103b-8	phra ba snyed kyis nam mkha' kun nas yog par	phra_0 ba_5 snyed_8 kyis_14 nam_19 mkha'_23 kun_29 nas_33 yog_37 ba_41 
K08D0044_H0094:103b-9	byin gyis brlabs par byed cing /	byin_0 gyis_5 brlabs_10 ba_17 byed_21 cing_26 
K08D0044_H0094:103b-10	bcom ldan 'das gang na ba der phyin te bcom	'joms_0 ldan_5 'da'_10 gang_15 na_20 ba_23 der_26 phyin_30 te_36 'joms_39 
K08D0044_H0094:103b-11	ldan 'das la phyag 'tshal nas byang phyogs su brten	ldan_0 'da'_5 la_10 phyag_13 'tshal_19 nas_26 byang_30 phyogs_36 su_43 rten_46 
K08D0044_H0094:103b-12	te sengge'i khri nor bu sgron ma'i padmo'i snying po	te_0 sengge_3 khri_12 nor_17 bu_21 sgron_24 ma_30 padmo_35 snying_43 po_50 
K08D0044_H0094:103b-13	can mngon par sprul nas skyil mo krung bcas te	can_0 mngon_4 ba_10 sprul_14 nas_20 skyil_24 mo_30 krung_33 'cha'_39 te_44 
K08D0044_H0094:103b-14	'khod par gyur to //	'khod_0 ba_6 gyur_10 to_15 
K08D0044_H0094:103b-15	de nas 'jig rten gyi khams rgya mtsho 'di dang 'dabs chags su byang dang /	de_0 nas_3 'jig_7 rten_12 gyi_17 khams_21 rgya_27 mtsho_32 'di_38 dang_42 'dabs_47 chags_53 su_59 byang_62 dang_68 
K08D0044_H0094:103b-16	shar gyi phyogs mtshams na 'jig rten gyi khams rgya mtsho 'dzam bu chu klung dang /	'char_0 gyi_5 phyogs_9 mtshams_16 na_24 'jig_27 rten_32 gyi_37 khams_41 rgya_47 mtsho_52 'dzam_58 bu_64 chu_67 klung_71 dang_77 
K08D0044_H0094:103b-17	shel gyi kha dog tshon gyi rgyal mtshan zhes bya ba yod de /	shel_0 gyi_5 kha_9 dog_13 tshon_17 gyi_23 rgyal_27 mtshan_33 zhes_40 byed_45 ba_49 yod_52 de_56 
K08D0044_H0094:103b-18	'jig rten gyi khams bar ma'i rgyud de dag las	'jig_0 rten_5 gyi_10 khams_14 ba_20 ma_24 brgyud_29 de_35 'dag_38 las_42 
K08D0044_H0094:103b-19	'jig rten gyi khams rin po che'i rgyan sna tshogs	'jig_0 rten_5 gyi_10 khams_14 rin_20 po_24 che_27 rgyan_33 sna_39 tshogs_43 
K08D0044_H0094:103b-20	kyi snying po na de bzhin gshegs pa chos thams	kyi_0 snying_4 po_11 na_14 de_17 bzhin_20 gshegs_26 ba_33 chos_36 thams_41 
K08D0044_H0094:103b-21	cad la mi 'jigs pa'i sgron ma bzhugs pa'i 'khor	cad_0 la_4 mi_7 'jigs_10 ba_16 sgron_21 ma_27 bzhugs_30 ba_37 'khor_42 
K08D0044_H0094:103b-22	gyi dkyil 'khor rgya mtsho nas byang chub sems dpa'	gyi_0 dkyil_4 'khor_10 rgya_16 mtsho_21 nas_27 byang_31 chub_37 sems_42 dpa'_47 
K08D0044_H0094:103b-23	chos kyi yon tan gyi mdzod mi zad pa'i dpal	chos_0 kyi_5 yon_9 tan_13 gyi_17 mdzod_21 mi_27 zad_30 ba_34 dpal_39 
K08D0044_H0094:103b-24	gyi gzi brjid mar me zhes bya ba byang chub	gyi_0 gzi_4 brjid_8 mar_14 me_18 zhes_21 byed_26 ba_30 byang_33 chub_39 
K08D0044_H0094:103b-25	sems dpa' 'jig rten gyi khams rgya mtsho'i rdul shin	sems_0 dpa'_5 'jig_10 rten_15 gyi_20 khams_24 rgya_30 mtsho_35 rdul_43 shin_48 
K08D0044_H0094:103b-26	tu phra ba snyed dang lhan cig tu 'phags nas	tu_0 phra_3 ba_8 snyed_11 dang_17 lhan_22 cig_27 tu_31 'phag_34 nas_41 
K08D0044_H0094:103b-27	bcom ldan 'das gang na ba der 'ongs par gyur	'joms_0 ldan_5 'da'_10 gang_15 na_20 ba_23 der_26 'ongs_30 ba_36 gyur_40 
K08D0044_H0094:104a-0	te / sengge'i @104a *//	te_0 sengge_5 
K08D0044_H0094:104a-1	khri rin po che kha dog mtha' yas pa'i padmo'i	khri_0 rin_5 po_9 che_12 kha_16 dog_20 mtha'_24 yas_30 ba_34 padmo_39 
K08D0044_H0094:104a-2	snying po can gyi sprin bcus nam mkha' kun nas	snying_0 po_7 can_10 gyi_14 sprin_18 'chu_24 nam_29 mkha'_33 kun_39 nas_43 
K08D0044_H0094:104a-3	yog par byin gyis rlob cing /	yog_0 ba_4 byin_8 gyis_13 rlob_18 cing_23 
K08D0044_H0094:104a-4	sengge'i khri nor bu'i rgyal po kun tu mngon pas	sengge_0 khri_9 nor_14 bu_18 rgyal_23 po_29 kun_32 tu_36 mngon_39 ba_45 
K08D0044_H0094:104a-5	rnam par snang bar byas pa'i snying po can gyi	rnam_0 ba_5 snang_9 ba_15 byed_19 ba_24 snying_29 po_36 can_39 gyi_43 
K08D0044_H0094:104a-6	sprin bcus nam mkha' kun nas yog par byin gyis	sprin_0 'chu_6 nam_11 mkha'_15 kun_21 nas_25 yog_29 ba_33 byin_37 gyis_42 
K08D0044_H0094:104a-7	brlabs pa dang / sengge'i khri rgyan mang po thams	brlabs_0 ba_7 dang_10 sengge_17 khri_26 rgyan_31 mang_37 po_42 thams_45 
K08D0044_H0094:104a-8	cad kyis rab tu brgyan pa'i snying po can gyi	cad_0 kyis_4 rab_9 tu_13 rgyan_16 ba_23 snying_28 po_35 can_38 gyi_42 
K08D0044_H0094:104a-9	sprin bcus nam mkha' kun nas yog par byin gyis	sprin_0 'chu_6 nam_11 mkha'_15 kun_21 nas_25 yog_29 ba_33 byin_37 gyis_42 
K08D0044_H0094:104a-10	brlabs pa dang / brlabs pa dang / sengge'i khri	brlabs_0 ba_7 dang_10 brlabs_17 ba_24 dang_27 sengge_34 khri_43 
K08D0044_H0094:104a-11	rin po che 'od 'phro ba'i sgro na ma sna	rin_0 po_4 che_7 'od_11 'phro_15 ba_21 sgro_26 na_31 ma_34 sna_37 
K08D0044_H0094:104a-12	tshogs kyi phreng ba'i snying po can gyi sprin bcus	tshogs_0 kyi_7 phreng_11 ba_18 snying_23 po_30 can_33 gyi_37 sprin_41 'chu_47 
K08D0044_H0094:104a-13	nam mkha' kun nas yog par byin gyis brlabs pa	nam_0 mkha'_4 kun_10 nas_14 yog_18 ba_22 byin_26 gyis_31 brlabs_36 ba_43 
K08D0044_H0094:104a-14	brlabs pa dang / brlabs pa dang / dang /	brlabs_0 ba_7 dang_10 brlabs_17 ba_24 dang_27 dang_34 
K08D0044_H0094:104a-15	sengge'i khri phyogs kun nas phreng ba rin po che'i	sengge_0 khri_9 phyogs_14 kun_21 nas_25 phreng_29 ba_36 rin_39 po_43 che_46 
K08D0044_H0094:104a-16	char 'bebs pa'i snying po can gyi sprin bcus nam	char_0 'bebs_5 ba_11 snying_16 po_23 can_26 gyi_30 sprin_34 'chu_40 nam_45 
K08D0044_H0094:104a-17	mkha' kun nas yog par byin gyis brlabs pa dang	mkha'_0 kun_6 nas_10 yog_14 ba_18 byin_22 gyis_27 brlabs_32 ba_39 dang_42 
K08D0044_H0094:104a-18	brlabs pa dang / brlabs pa dang / dang /	brlabs_0 ba_7 dang_10 brlabs_17 ba_24 dang_27 dang_34 
K08D0044_H0094:104a-19	/ sengge'i khri spos kyi me tog padmo'i phreng ba	sengge_2 khri_11 spros_16 kyi_21 me_25 tog_28 padmo_32 phreng_40 ba_47 
K08D0044_H0094:104a-20	rin po che thams cad kyi snying po can gyi	rin_0 po_4 che_7 thams_11 cad_17 kyi_21 snying_25 po_32 can_35 gyi_39 
K08D0044_H0094:104a-21	sprin bcus nam mkha' kun nas yog par byin gyis	sprin_0 'chu_6 nam_11 mkha'_15 kun_21 nas_25 yog_29 ba_33 byin_37 gyis_42 
K08D0044_H0094:104a-22	brlabs pa dang / brlabs pa dang / dang /	brlabs_0 ba_7 dang_10 brlabs_17 ba_24 dang_27 dang_34 
K08D0044_H0094:104a-23	/ brlabs pa dang / sengge'i khri sangs rgyas kyi	brlabs_2 ba_9 dang_12 sengge_19 khri_28 sangs_33 rgya_39 kyi_45 
K08D0044_H0094:104a-24	gdan thams cad kyi rgyan yang dag par ston pa'i	gdan_0 thams_5 cad_11 kyi_15 rgyan_19 yang_25 'dag_30 ba_34 ston_38 ba_43 
K08D0044_H0094:104a-25	nor bu'i rgyal po'i snying po can gyi sprin bcus	nor_0 bu_4 rgyal_9 po_15 snying_20 po_27 can_30 gyi_34 sprin_38 'chu_44 
K08D0044_H0094:104a-26	nam mkha' kun nas yog par byin gyis brlabs pa	nam_0 mkha'_4 kun_10 nas_14 yog_18 ba_22 byin_26 gyis_31 brlabs_36 ba_43 
K08D0044_H0094:104a-27	brlabs pa dang / brlabs pa dang / dang /	brlabs_0 ba_7 dang_10 brlabs_17 ba_24 dang_27 dang_34 
K08D0044_H0094:104a-28	/ brlabs pa dang / dang / sengge'i khri rgyan	brlabs_2 ba_9 dang_12 dang_19 sengge_26 khri_35 rgyan_40 
K08D0044_H0094:104a-29	dang phreng ba thams cad 'phyang zhing rta babs dang	dang_0 phreng_5 ba_12 thams_15 cad_21 'phyang_25 zhing_33 rta_39 'bab_43 dang_48 
K08D0044_H0094:104a-30	stegs bus rab tu brgyan pa'i snying po can gyi	stegs_0 'bud_6 rab_10 tu_14 rgyan_17 ba_24 snying_29 po_36 can_39 gyi_43 
K08D0044_H0094:104a-31	sprin bcus nam mkha' kun nas yog par byin gyis	sprin_0 'chu_6 nam_11 mkha'_15 kun_21 nas_25 yog_29 ba_33 byin_37 gyis_42 
K08D0044_H0094:104a-32	brlabs pa dang / brlabs pa dang / dang /	brlabs_0 ba_7 dang_10 brlabs_17 ba_24 dang_27 dang_34 
K08D0044_H0094:104a-33	/ brlabs pa dang / dang / brlabs pa dang	brlabs_2 ba_9 dang_12 dang_19 brlabs_26 ba_33 dang_36 
K08D0044_H0094:104a-34	/ sengge'i khri shing thams cad kyi yal ga las	sengge_2 khri_11 shing_16 thams_22 cad_28 kyi_32 yal_36 ga_40 las_43 
K08D0044_H0094:104a-35	nor bu rin po che dang phye ma 'byung ba'i	nor_0 bu_4 rin_7 po_11 che_14 dang_18 'byed_23 ma_28 'byung_31 ba_38 
K08D0044_H0094:104b-0	@104b snying po can gyi sprin bcus nam mkha' kun	snying_6 po_13 can_16 gyi_20 sprin_24 'chu_30 nam_35 mkha'_39 kun_45 
K08D0044_H0094:104b-1	nas yog par byin gyis brlabs pa dang /	nas_0 yog_4 ba_8 byin_12 gyis_17 brlabs_22 ba_29 dang_32 
K08D0044_H0094:104b-2	sengge'i khri spos dang rin po che'i tshogs sna tshogs	sengge_0 khri_9 spros_14 dang_19 rin_24 po_28 che_31 tshogs_37 sna_44 tshogs_48 
K08D0044_H0094:104b-3	kyis kun nas brgyan pa'i nyi mas rnam par snang	kyis_0 kun_5 nas_9 rgyan_13 ba_20 nyi_25 mas_29 rnam_33 ba_38 snang_42 
K08D0044_H0094:104b-4	bar byas pa'i snying po can gyi sprin bcus nam	ba_0 byed_4 ba_9 snying_14 po_21 can_24 gyi_28 sprin_32 'chu_38 nam_43 
K08D0044_H0094:104b-5	mkha' kun nas yog par byin gyis brlabs pa dang	mkha'_0 kun_6 nas_10 yog_14 ba_18 byin_22 gyis_27 brlabs_32 ba_39 dang_42 
K08D0044_H0094:104b-6	/ de dag la sogs pa sengge'i khri'i sprin 'jig	de_2 'dag_5 la_9 sogs_12 ba_17 sengge_20 khri_29 sprin_36 'jig_42 
K08D0044_H0094:104b-7	rten gyi khams rgya mtsho'i rdul shin tu phra ba	rten_0 gyi_5 khams_9 rgya_15 mtsho_20 rdul_28 shin_33 tu_38 phra_41 ba_46 
K08D0044_H0094:104b-8	snyed kyis nam mkha' kun nas yog par byin gyis	snyed_0 kyis_6 nam_11 mkha'_15 kun_21 nas_25 yog_29 ba_33 byin_37 gyis_42 
K08D0044_H0094:104b-9	brlabs par byed cing /	brlabs_0 ba_7 byed_11 cing_16 
K08D0044_H0094:104b-10	bcom ldan 'das gang na ba der phyin te bcom ldan 'das la phyag 'tshal nas byang dang /	'joms_0 ldan_5 'da'_10 gang_15 na_20 ba_23 der_26 phyin_30 te_36 'joms_39 ldan_44 'da'_49 la_54 phyag_57 'tshal_63 nas_70 byang_74 dang_80 
K08D0044_H0094:104b-11	shar gyi phyogs mtshams su brten te sengge'i khri nor	'char_0 gyi_5 phyogs_9 mtshams_16 su_24 rten_27 te_33 sengge_36 khri_45 nor_50 
K08D0044_H0094:104b-12	bu rin po che snang ba'i rgyal mtshan gyi padmo	bu_0 rin_3 po_7 che_10 snang_14 ba_20 rgyal_25 mtshan_31 gyi_38 padmo_42 
K08D0044_H0094:104b-13	sna tshogs kyi snying po can mngon par sprul nas	sna_0 tshogs_4 kyi_11 snying_15 po_22 can_25 mngon_29 ba_35 sprul_39 nas_45 
K08D0044_H0094:104b-14	skyil mo krung bcas te 'khod par gyur to //	skyil_0 mo_6 krung_9 'cha'_15 te_20 'khod_23 ba_29 gyur_33 to_38 
K08D0044_H0094:104b-15	de nas yang 'jig rten gyi khams rgya mtsho 'di dang 'dabs chags su shar dang /	de_0 nas_3 yang_7 'jig_12 rten_17 gyi_22 khams_26 rgya_32 mtsho_37 'di_43 dang_47 'dabs_52 chags_58 su_64 'char_67 dang_72 
K08D0044_H0094:104b-16	lho'i phyogs mtshams na 'jig rten gyi khams rgya mtsho	lho_0 phyogs_6 mtshams_13 na_21 'jig_24 rten_29 gyi_34 khams_38 rgya_44 mtsho_49 
K08D0044_H0094:104b-17	beed'urya'i 'od zer kun tu snang ba gser gyi rgyan	beed'i_0 'od_12 zer_16 kun_20 tu_24 snang_27 ba_33 gser_36 gyi_41 rgyan_45 
K08D0044_H0094:104b-18	ces bya ba yod de /	ces_0 byed_4 ba_8 yod_11 de_15 
