K02D0008_H0009:1b-0	@1b [dd] #//	[dd]_4 
K02D0008_H0009:121a-6	rlung gi khams la brtson zhes bya ba'am /	rlung_0 gi_6 khams_9 la_15 brtson_18 zhes_25 byed_30 ba_34 
K02D0008_H0009:121a-7	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121a-8	nam mkha'i khams la brtson zhes bya ba'am /	nam_0 mkha_4 khams_11 la_17 brtson_20 zhes_27 byed_32 ba_36 
K02D0008_H0009:121a-9	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121a-10	rnam par shes pa'i khams la brtson zhes bya ba'am /	rnam_0 ba_5 shes_9 ba_14 khams_19 la_25 brtson_28 zhes_35 byed_40 ba_44 
K02D0008_H0009:121a-11	mi brtson zhes bya bar yang dag par rjes su mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mthong_44 ngo_51 
K02D0008_H0009:121a-12	de de ltar shes rab kyi pha rol tu phyin	de_0 de_3 ltar_6 shes_11 rab_16 kyi_20 pha_24 rol_28 tu_32 phyin_35 
K02D0008_H0009:121a-13	pa la spyod kyang ma rig pa la brtson zhes	ba_0 la_3 spyod_6 kyang_12 ma_18 rig_21 ba_25 la_28 brtson_31 zhes_38 
K02D0008_H0009:121a-14	bya ba'am / mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	byed_0 ba_4 mi_12 brtson_15 zhes_22 byed_27 ba_31 yang_35 'dag_40 ba_44 rjes_48 su_53 mi_56 mthong_59 ngo_66 
K02D0008_H0009:121a-15	'du byed la brtson zhes bya ba'am /	'du_0 byed_4 la_9 brtson_12 zhes_19 byed_24 ba_28 
K02D0008_H0009:121a-16	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121a-17	rnam par shes pa la brtson zhes bya ba'am /	rnam_0 ba_5 shes_9 ba_14 la_17 brtson_20 zhes_27 byed_32 ba_36 
K02D0008_H0009:121a-18	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121a-19	ming dang gzugs la brtson zhes bya ba'am /	ming_0 dang_5 gzugs_10 la_16 brtson_19 zhes_26 byed_31 ba_35 
K02D0008_H0009:121a-20	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121a-21	skye mched drug la brtson zhes bya ba'am /	skye_0 mched_5 drug_11 la_16 brtson_19 zhes_26 byed_31 ba_35 
K02D0008_H0009:121a-22	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121a-23	reg pa la brtson zhes bya ba'am /	reg_0 ba_4 la_7 brtson_10 zhes_17 byed_22 ba_26 
K02D0008_H0009:121a-24	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121a-25	tshor ba la brtson zhes bya ba'am /	tshor_0 ba_6 la_9 brtson_12 zhes_19 byed_24 ba_28 
K02D0008_H0009:121b-0	mi brtson zhes bya bar yang dag par rjes su @121b mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_50 mthong_53 ngo_60 
K02D0008_H0009:121b-1	sred pa la brtson zhes bya ba'am /	sred_0 ba_5 la_8 brtson_11 zhes_18 byed_23 ba_27 
K02D0008_H0009:121b-2	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121b-3	len pa la brtson zhes bya ba'am /	len_0 ba_4 la_7 brtson_10 zhes_17 byed_22 ba_26 
K02D0008_H0009:121b-4	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121b-5	srid pa la brtson zhes bya ba'am /	srid_0 ba_5 la_8 brtson_11 zhes_18 byed_23 ba_27 
K02D0008_H0009:121b-6	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121b-7	skye ba la brtson zhes bya ba'am /	skye_0 ba_5 la_8 brtson_11 zhes_18 byed_23 ba_27 
K02D0008_H0009:121b-8	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121b-9	rga shi la brtson zhes bya ba'am /	rga_0 'chi_4 la_8 brtson_11 zhes_18 byed_23 ba_27 
K02D0008_H0009:121b-10	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121b-11	de de ltar shes rab kyi pha rol tu phyin	de_0 de_3 ltar_6 shes_11 rab_16 kyi_20 pha_24 rol_28 tu_32 phyin_35 
K02D0008_H0009:121b-12	pa la spyod kyang sbyin pa'i pha rol tu phyin	ba_0 la_3 spyod_6 kyang_12 sbyin_18 ba_24 pha_29 rol_33 tu_37 phyin_40 
K02D0008_H0009:121b-13	pa la brtson zhes bya ba'am mi brtson zhes bya	ba_0 la_3 brtson_6 zhes_13 byed_18 ba_22 mi_28 brtson_31 zhes_38 byed_43 
K02D0008_H0009:121b-14	bar yang dag par rjes su mi mthong ngo //	ba_0 yang_4 'dag_9 ba_13 rjes_17 su_22 mi_25 mthong_28 ngo_35 
K02D0008_H0009:121b-15	tshul khrims kyi pha rol tu phyin pa la brtson zhes bya ba'am /	tshul_0 khrims_6 kyi_13 pha_17 rol_21 tu_25 phyin_28 ba_34 la_37 brtson_40 zhes_47 byed_52 ba_56 
K02D0008_H0009:121b-16	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121b-17	bzod pa'i pha rol tu phyin pa la brtson zhes bya ba'am /	bzod_0 ba_5 pha_10 rol_14 tu_18 phyin_21 ba_27 la_30 brtson_33 zhes_40 byed_45 ba_49 
K02D0008_H0009:121b-18	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121b-19	brtson 'grus kyi pha rol tu phyin pa la brtson zhes bya ba'am /	brtson_0 'grus_7 kyi_13 pha_17 rol_21 tu_25 phyin_28 ba_34 la_37 brtson_40 zhes_47 byed_52 ba_56 
K02D0008_H0009:121b-20	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121b-21	bsam gtan gyi pha rol tu phyin pa la brtson zhes bya ba'am /	bsam_0 gtan_5 gyi_10 pha_14 rol_18 tu_22 phyin_25 ba_31 la_34 brtson_37 zhes_44 byed_49 ba_53 
K02D0008_H0009:121b-22	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121b-23	shes rab kyi pha rol tu phyin pa la brtson zhes bya ba'am /	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 la_33 brtson_36 zhes_43 byed_48 ba_52 
K02D0008_H0009:121b-24	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:121b-25	de de ltar shes rab kyi pha rol tu phyin	de_0 de_3 ltar_6 shes_11 rab_16 kyi_20 pha_24 rol_28 tu_32 phyin_35 
K02D0008_H0009:121b-26	pa la spyod kyang nang stong pa nyid la brtson	ba_0 la_3 spyod_6 kyang_12 nang_18 stong_23 ba_29 nyid_32 la_37 brtson_40 
K02D0008_H0009:122a-0	zhes bya ba'am / @122a *//	zhes_0 byed_5 ba_9 
K02D0008_H0009:122a-1	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122a-2	phyi stong pa nyid la brtson zhes bya ba'am /	phyi_0 stong_5 ba_11 nyid_14 la_19 brtson_22 zhes_29 byed_34 ba_38 
K02D0008_H0009:122a-3	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122a-4	phyi nang stong pa nyid la brtson zhes bya ba'am /	phyi_0 nang_5 stong_10 ba_16 nyid_19 la_24 brtson_27 zhes_34 byed_39 ba_43 
K02D0008_H0009:122a-5	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122a-6	stong pa nyid stong pa nyid la brtson zhes bya ba'am /	stong_0 ba_6 nyid_9 stong_14 ba_20 nyid_23 la_28 brtson_31 zhes_38 byed_43 ba_47 
K02D0008_H0009:122a-7	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122a-8	chen po stong pa nyid la brtson zhes bya ba'am /	chen_0 po_5 stong_8 ba_14 nyid_17 la_22 brtson_25 zhes_32 byed_37 ba_41 
K02D0008_H0009:122a-9	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122a-10	don dam pa stong pa nyid la brtson zhes bya ba'am /	don_0 dam_4 ba_8 stong_11 ba_17 nyid_20 la_25 brtson_28 zhes_35 byed_40 ba_44 
K02D0008_H0009:122a-11	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122a-12	'dus byas stong pa nyid la brtson zhes bya ba'am /	'du_0 byed_5 stong_10 ba_16 nyid_19 la_24 brtson_27 zhes_34 byed_39 ba_43 
K02D0008_H0009:122a-13	mi brtson zhes bya bar yang dag par rjes su	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 
K02D0008_H0009:122a-14	mi mthong ngo; ;'dus ma byas stong pa nyid la	mi_0 mthong_3 ngo;_10 ;'dus_15 ma_21 byed_24 stong_29 ba_35 nyid_38 la_43 
K02D0008_H0009:122a-15	brtson zhes bya ba'am /	brtson_0 zhes_7 byed_12 ba_16 
K02D0008_H0009:122a-16	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122a-17	mtha' las 'das pa stong pa nyid la brtson zhes bya ba'am /	mtha'_0 las_6 'da'_10 ba_15 stong_18 ba_24 nyid_27 la_32 brtson_35 zhes_42 byed_47 ba_51 
K02D0008_H0009:122a-18	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122a-19	thog ma dang tha ma med pa stong pa nyid la brtson zhes bya ba'am /	thogs_0 ma_5 dang_8 tha_13 ma_17 med_20 ba_24 stong_27 ba_33 nyid_36 la_41 brtson_44 zhes_51 byed_56 ba_60 
K02D0008_H0009:122a-20	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122a-21	dor ba med pa stong pa nyid la brtson zhes bya ba'am /	'dor_0 ba_4 med_7 ba_11 stong_14 ba_20 nyid_23 la_28 brtson_31 zhes_38 byed_43 ba_47 
K02D0008_H0009:122a-22	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122a-23	rang bzhin stong pa nyid la brtson zhes bya ba'am /	rang_0 bzhin_5 stong_11 ba_17 nyid_20 la_25 brtson_28 zhes_35 byed_40 ba_44 
K02D0008_H0009:122b-0	mi brtson zhes bya bar @122b yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_29 'dag_34 ba_38 rjes_42 su_47 mi_50 mthong_53 ngo_60 
K02D0008_H0009:122b-1	chos thams cad stong pa nyid la brtson zhes bya ba'am /	chos_0 thams_5 cad_11 stong_15 ba_21 nyid_24 la_29 brtson_32 zhes_39 byed_44 ba_48 
K02D0008_H0009:122b-2	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122b-3	rang gi mtshan nyid stong pa nyid la brtson zhes bya ba'am /	rang_0 gi_5 mtshan_8 nyid_15 stong_20 ba_26 nyid_29 la_34 brtson_37 zhes_44 byed_49 ba_53 
K02D0008_H0009:122b-4	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122b-5	mi dmigs pa stong pa nyid la brtson zhes bya ba'am /	mi_0 dmigs_3 ba_9 stong_12 ba_18 nyid_21 la_26 brtson_29 zhes_36 byed_41 ba_45 
K02D0008_H0009:122b-6	mi brtson zhes bya bar yang dag par rjes su mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mthong_44 ngo_51 
K02D0008_H0009:122b-7	dngos po med pa stong pa nyid la brtson zhes bya ba'am /	dngos_0 po_6 med_9 ba_13 stong_16 ba_22 nyid_25 la_30 brtson_33 zhes_40 byed_45 ba_49 
K02D0008_H0009:122b-8	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122b-9	ngo bo nyid stong pa nyid la brtson zhes bya ba'am /	ngo_0 'bo_4 nyid_7 stong_12 ba_18 nyid_21 la_26 brtson_29 zhes_36 byed_41 ba_45 
K02D0008_H0009:122b-10	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122b-11	dngos po med pa'i ngo bo nyid stong pa nyid la brtson zhes bya ba'am /	dngos_0 po_6 med_9 ba_13 ngo_18 'bo_22 nyid_25 stong_30 ba_36 nyid_39 la_44 brtson_47 zhes_54 byed_59 ba_63 
K02D0008_H0009:122b-12	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122b-13	de de ltar shes rab kyi pha rol tu phyin	de_0 de_3 ltar_6 shes_11 rab_16 kyi_20 pha_24 rol_28 tu_32 phyin_35 
K02D0008_H0009:122b-14	pa la spyod kyang dran pa nye bar gzhag pa	ba_0 la_3 spyod_6 kyang_12 dran_18 ba_23 nye_26 ba_30 'jog_34 ba_40 
K02D0008_H0009:122b-15	rnams la brtson zhes bya ba'am /	rnams_0 la_6 brtson_9 zhes_16 byed_21 ba_25 
K02D0008_H0009:122b-16	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122b-17	yang dag par spong ba rnams la brtson zhes bya ba'am /	yang_0 'dag_5 ba_9 spong_13 ba_19 rnams_22 la_28 brtson_31 zhes_38 byed_43 ba_47 
K02D0008_H0009:122b-18	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122b-19	rdzu 'phrul gyi rkang pa rnams la brtson zhes bya ba'am /	rdzu_0 'phrul_5 gyi_12 rkang_16 ba_22 rnams_25 la_31 brtson_34 zhes_41 byed_46 ba_50 
K02D0008_H0009:122b-20	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122b-21	dbang po rnams la brtson zhes bya ba'am /	dbang_0 po_6 rnams_9 la_15 brtson_18 zhes_25 byed_30 ba_34 
K02D0008_H0009:122b-22	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:122b-23	stobs rnams la brtson zhes bya ba'am /	stobs_0 rnams_6 la_12 brtson_15 zhes_22 byed_27 ba_31 
K02D0008_H0009:122b-24	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-0	byang chub kyi yan lag @123a *//	byang_0 chub_6 kyi_11 yan_15 lag_19 
K02D0008_H0009:123a-1	rnams la brtson zhes bya ba'am /	rnams_0 la_6 brtson_9 zhes_16 byed_21 ba_25 
K02D0008_H0009:123a-2	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-3	lam rnams la brtson zhes bya ba'am /	lam_0 rnams_4 la_10 brtson_13 zhes_20 byed_25 ba_29 
K02D0008_H0009:123a-4	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-5	'phags pa'i bden pa rnams la brtson zhes bya ba'am /	'phag_0 ba_7 bden_12 ba_17 rnams_20 la_26 brtson_29 zhes_36 byed_41 ba_45 
K02D0008_H0009:123a-6	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-7	bsam gtan rnams la brtson zhes bya ba'am /	bsam_0 gtan_5 rnams_10 la_16 brtson_19 zhes_26 byed_31 ba_35 
K02D0008_H0009:123a-8	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-9	tshad med pa rnams la brtson zhes bya ba'am /	tshad_0 med_6 ba_10 rnams_13 la_19 brtson_22 zhes_29 byed_34 ba_38 
K02D0008_H0009:123a-10	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-11	gzugs med pa'i snyoms par 'jug pa rnams la brtson zhes bya ba'am /	gzugs_0 med_6 ba_10 snyom_15 ba_22 'jug_26 ba_31 rnams_34 la_40 brtson_43 zhes_50 byed_55 ba_59 
K02D0008_H0009:123a-12	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-13	rnam par thar pa brgyad la brtson zhes bya ba'am /	rnam_0 ba_5 thar_9 ba_14 brgyad_17 la_24 brtson_27 zhes_34 byed_39 ba_43 
K02D0008_H0009:123a-14	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-15	mthar gyis gnas pa'i snyoms par 'jug pa dgu la brtson zhes bya ba'am /	mthar_0 gyis_6 gnas_11 ba_16 snyom_21 ba_28 'jug_32 ba_37 dgu_40 la_44 brtson_47 zhes_54 byed_59 ba_63 
K02D0008_H0009:123a-16	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-17	stong pa nyid kyi ting nge 'dzin la brtson zhes bya ba'am /	stong_0 ba_6 nyid_9 kyi_14 ting_18 nge_23 'dzin_27 la_33 brtson_36 zhes_43 byed_48 ba_52 
K02D0008_H0009:123a-18	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-19	mtshan ma med pa'i ting nge 'dzin la brtson zhes bya ba'am /	mtshan_0 ma_7 med_10 ba_14 ting_19 nge_24 'dzin_28 la_34 brtson_37 zhes_44 byed_49 ba_53 
K02D0008_H0009:123a-20	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123a-21	smon pa med pa'i ting nge 'dzin la brtson zhes bya ba'am /	smon_0 ba_5 med_8 ba_12 ting_17 nge_22 'dzin_26 la_32 brtson_35 zhes_42 byed_47 ba_51 
K02D0008_H0009:123a-22	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123b-0	mngon par @123b shes pa rnams la brtson zhes bya ba'am /	mngon_0 ba_6 shes_16 ba_21 rnams_24 la_30 brtson_33 zhes_40 byed_45 ba_49 
K02D0008_H0009:123b-1	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123b-2	ting nge 'dzin thams cad la brtson zhes bya ba'am /	ting_0 nge_5 'dzin_9 thams_15 cad_21 la_25 brtson_28 zhes_35 byed_40 ba_44 
K02D0008_H0009:123b-3	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123b-4	gzungs kyi sgo thams cad la brtson zhes bya ba'am /	gzungs_0 kyi_7 sgo_11 thams_15 cad_21 la_25 brtson_28 zhes_35 byed_40 ba_44 
K02D0008_H0009:123b-5	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123b-6	de bzhin gshegs pa'i stobs bcu la brtson zhes bya ba'am /	de_0 bzhin_3 gshegs_9 ba_16 stobs_21 'chu_27 la_31 brtson_34 zhes_41 byed_46 ba_50 
K02D0008_H0009:123b-7	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123b-8	mi 'jigs pa bzhi la brtson zhes bya ba'am /	mi_0 'jigs_3 ba_9 bzhi_12 la_17 brtson_20 zhes_27 byed_32 ba_36 
K02D0008_H0009:123b-9	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123b-10	so so yang dag par rig pa bzhi la brtson zhes bya ba'am /	so_0 so_3 yang_6 'dag_11 ba_15 rig_19 ba_23 bzhi_26 la_31 brtson_34 zhes_41 byed_46 ba_50 
K02D0008_H0009:123b-11	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123b-12	byams pa chen po la brtson zhes bya ba'am /	byams_0 ba_6 chen_9 po_14 la_17 brtson_20 zhes_27 byed_32 ba_36 
K02D0008_H0009:123b-13	mi brtson zhes bya bar yang dag par rjes su mi mthong ngo //	mi_0 brtson_3 zhes_10 byed_15 ba_19 yang_23 'dag_28 ba_32 rjes_36 su_41 mi_44 mthong_47 ngo_54 
K02D0008_H0009:123b-14	snying rje chen po la brtson zhes bya ba'am /	snying_0 rje_7 chen_11 po_16 la_19 brtson_22 zhes_29 byed_34 ba_38 
