K05D0010_H0012:1b-0	@1b [dd] #//	[dd]_4 
K05D0010_H0012:72a-29	sh'a ri'i bu /	sh_0 ri_5 bu_10 
K05D0010_H0012:72b-0	de'ang byang chub @72b sems dpa' sems dpa' chen po'i chos kyi mig yongs su dag pa yin no //	de_0 byang_7 chub_13 sems_23 dpa'_28 sems_33 dpa'_38 chen_43 po_48 chos_53 kyi_58 mig_62 yongs_66 su_72 'dag_75 ba_79 yin_82 no_86 
K05D0010_H0012:72b-1	sh'a ri'i bus gsol pa /	sh_0 ri_5 'bud_10 gsol_14 ba_19 
K05D0010_H0012:72b-2	bcom ldan 'das /	'joms_0 ldan_5 'da'_10 
K05D0010_H0012:72b-3	byang chub sems dpa' sems dpa' chen po'i sangs rgyas kyi mig yongs su dag pa gang lags /	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 sangs_41 rgya_47 kyi_53 mig_57 yongs_61 su_67 'dag_70 ba_74 gang_77 lags_82 
K05D0010_H0012:72b-4	bcom ldan 'das kyis bka' stsal pa /	'joms_0 ldan_5 'da'_10 kyis_15 bka'_20 stsal_25 ba_31 
K05D0010_H0012:72b-5	sh'a ri'i bu /	sh_0 ri_5 bu_10 
K05D0010_H0012:72b-6	byang chub sems dpa' sems dpa' chen po byang chub	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 byang_39 chub_45 
K05D0010_H0012:72b-7	kyi sems kyi mjug thogs su rdo rje lta bu	kyi_0 sems_4 kyi_9 mjug_13 thogs_18 su_24 rdo_27 rje_31 lta_35 bu_39 
K05D0010_H0012:72b-8	zhes bya ba'i ting nge 'dzin la snyoms par zhugs	zhes_0 byed_5 ba_9 ting_14 nge_19 'dzin_23 la_29 snyom_32 ba_39 'jug_43 
K05D0010_H0012:72b-9	nas rnam pa thams cad mkhyen pa nyid thob par	nas_0 rnam_4 ba_9 thams_12 cad_18 mkhyen_22 ba_29 nyid_32 'thob_37 ba_42 
K05D0010_H0012:72b-10	byed de / de ni de bzhin gshegs pa'i stobs bcu dang ldan pa yin /	byed_0 de_5 de_10 ni_13 de_16 bzhin_19 gshegs_25 ba_32 stobs_37 'chu_43 dang_47 ldan_52 ba_57 yin_60 
K05D0010_H0012:72b-11	mi 'jigs pa bzhi dang /	mi_0 'jigs_3 ba_9 bzhi_12 dang_17 
K05D0010_H0012:72b-12	so so yang dag par rig pa bzhi dang /	so_0 so_3 yang_6 'dag_11 ba_15 rig_19 ba_23 bzhi_26 dang_31 
K05D0010_H0012:72b-13	sangs rgyas kyi chos ma 'dres pa bco brgyad dang /	sangs_0 rgya_6 kyi_12 chos_16 ma_21 'dre_24 ba_30 'chos_33 brgyad_37 dang_44 
K05D0010_H0012:72b-14	byams pa chen po dang /	byams_0 ba_6 chen_9 po_14 dang_17 
K05D0010_H0012:72b-15	snying rje chen po dang /	snying_0 rje_7 chen_11 po_16 dang_19 
K05D0010_H0012:72b-16	sangs rgyas kyi rnam par thar pa sgrib pa med pa dang ldan pa yin no //	sangs_0 rgya_6 kyi_12 rnam_16 ba_21 thar_25 ba_30 sgrib_33 ba_39 med_42 ba_46 dang_49 ldan_54 ba_59 yin_62 no_66 
K05D0010_H0012:72b-17	de ni de'i mig yin te /	de_0 ni_3 de_6 mig_11 yin_15 te_19 
K05D0010_H0012:72b-18	mig de dang ldan pa'i byang chub sems dpa' sems	mig_0 de_4 dang_7 ldan_12 ba_17 byang_22 chub_28 sems_33 dpa'_38 sems_43 
K05D0010_H0012:72b-19	dpa' chen pos ni rnam pa thams cad du ma	dpa'_0 chen_5 pos_10 ni_14 rnam_17 ba_22 thams_25 cad_31 du_35 ma_38 
K05D0010_H0012:72b-20	mthong ba'am / ma thos pa'am /	mthong_0 ba_7 ma_15 thos_18 ba_23 
K05D0010_H0012:72b-21	mi dran pa'am /	mi_0 dran_3 ba_8 
K05D0010_H0012:72b-22	rnam par mi shes pa ci'ang med de; sh'a ri'i bu /	rnam_0 ba_5 mi_9 shes_12 ba_17 ci_20 med_27 de;_31 sh_35 ri_40 bu_45 
K05D0010_H0012:72b-23	de ni byang chub sems dpa' sems dpa' chen po'i	de_0 ni_3 byang_6 chub_12 sems_17 dpa'_22 sems_27 dpa'_32 chen_37 po_42 
K05D0010_H0012:72b-24	bla na med pa yang dag par rdzogs pa'i byang	bla_0 na_4 med_7 ba_11 yang_14 'dag_19 ba_23 rdzogs_27 ba_34 byang_39 
K05D0010_H0012:72b-25	chub mngon par rdzogs par sangs rgyas pa'i sangs rgyas	chub_0 mngon_5 ba_11 rdzogs_15 ba_22 sangs_26 rgya_32 ba_38 sangs_43 rgya_49 
K05D0010_H0012:72b-26	kyi mig yongs su dag pa yin no //	kyi_0 mig_4 yongs_8 su_14 'dag_17 ba_21 yin_24 no_28 
K05D0010_H0012:72b-27	sh'a ri'i bu /	sh_0 ri_5 bu_10 
K05D0010_H0012:72b-28	de lta bas na byang chub sems dpa' sems dpa'	de_0 lta_3 ba_7 na_11 byang_14 chub_20 sems_25 dpa'_30 sems_35 dpa'_40 
K05D0010_H0012:72b-29	chen po mig lnga yongs su sbyong bar 'dod pa	chen_0 po_5 mig_8 lnga_12 yongs_17 su_23 sbyong_26 ba_33 'dod_37 ba_42 
K05D0010_H0012:72b-30	dang / thob par 'dod pas pha rol tu phyin pa drug la brtson par bya'o //	dang_0 'thob_7 ba_12 'dod_16 ba_21 pha_25 rol_29 tu_33 phyin_36 ba_42 drug_45 la_50 brtson_53 ba_60 byed_64 
K05D0010_H0012:73a-0	@73a *// de ci'i phyir zhe na /	de_9 ci_12 phyir_17 zhe_23 na_27 
K05D0010_H0012:73a-1	sh'a ri'i bu /	sh_0 ri_5 bu_10 
K05D0010_H0012:73a-2	'di ltar dge ba'i chos thams cad dang /	'di_0 ltar_4 dge_9 ba_13 chos_18 thams_23 cad_29 dang_33 
K05D0010_H0012:73a-3	nyan thos kyi chos thams cad dang /	nyan_0 thos_5 kyi_10 chos_14 thams_19 cad_25 dang_29 
K05D0010_H0012:73a-4	rang sangs rgyas kyi chos thams cad dang /	rang_0 sangs_5 rgya_11 kyi_17 chos_21 thams_26 cad_32 dang_36 
K05D0010_H0012:73a-5	byang chub sems dpa'i chos thams cad dang /	byang_0 chub_6 sems_11 dpa_16 chos_22 thams_27 cad_33 dang_37 
K05D0010_H0012:73a-6	sangs rgyas kyi chos thams cad pha rol tu phyin pa drug gi nang du 'dus pa'i phyir ro //	sangs_0 rgya_6 kyi_12 chos_16 thams_21 cad_27 pha_31 rol_35 tu_39 phyin_42 ba_48 drug_51 gi_56 nang_59 du_64 'du_67 ba_72 phyir_77 ro_83 
K05D0010_H0012:73a-7	sh'a ri'i bu /	sh_0 ri_5 bu_10 
K05D0010_H0012:73a-8	shes rab kyi pha rol tu phyin pa der dge ba'i chos thams cad 'dus so //	shes_0 rab_5 kyi_9 pha_13 rol_17 tu_21 phyin_24 ba_30 der_33 dge_37 ba_41 chos_46 thams_51 cad_57 'du_61 so_66 
K05D0010_H0012:73a-9	zhes yang dag par smra bas smra na /	zhes_0 yang_5 'dag_10 ba_14 smra_18 ba_23 smra_27 na_32 
K05D0010_H0012:73a-10	yang dag par smra bas smra ba yin no //	yang_0 'dag_5 ba_9 smra_13 ba_18 smra_22 ba_27 yin_30 no_34 
K05D0010_H0012:73a-11	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K05D0010_H0012:73a-12	sh'a ri'i bu /	sh_0 ri_5 bu_10 
K05D0010_H0012:73a-13	de ltar shes rab kyi pha rol tu phyin pa	de_0 ltar_3 shes_8 rab_13 kyi_17 pha_21 rol_25 tu_29 phyin_32 ba_38 
K05D0010_H0012:73a-14	ni pha rol tu phyin pa thams cad dang mig	ni_0 pha_3 rol_7 tu_11 phyin_14 ba_20 thams_23 cad_29 dang_33 mig_38 
K05D0010_H0012:73a-15	lnga po de dag skyed pa ste /	lnga_0 po_5 de_8 'dag_11 skyed_15 ba_21 ste_24 
K05D0010_H0012:73a-16	mig lnga po de dag la bslabs pa'i byang chub	mig_0 lnga_4 po_9 de_12 'dag_15 la_19 bslabs_22 ba_29 byang_34 chub_40 
K05D0010_H0012:73a-17	sems dpa' sems dpa' chen po ni bla na med	sems_0 dpa'_5 sems_10 dpa'_15 chen_20 po_25 ni_28 bla_31 na_35 med_38 
K05D0010_H0012:73a-18	pa yang dag par rdzogs pa'i byang chub mngon par	ba_0 yang_3 'dag_8 ba_12 rdzogs_16 ba_23 byang_28 chub_34 mngon_39 ba_45 
K05D0010_H0012:73a-19	rdzogs par 'tshang rgya bar 'gyur ba'i phyir ro //	rdzogs_0 ba_7 'tshang_11 rgya_19 ba_24 'gyur_28 ba_34 phyir_39 ro_45 
K05D0010_H0012:73a-20	sh'a ri'i bu /	sh_0 ri_5 bu_10 
K05D0010_H0012:73a-21	byang chub sems dpa' sems dpa' chen po shes rab	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 shes_39 rab_44 
K05D0010_H0012:73a-22	kyi pha rol tu phyin pa la spyod pa de	kyi_0 pha_4 rol_8 tu_12 phyin_15 ba_21 la_24 spyod_27 ba_33 de_36 
K05D0010_H0012:73a-23	ni mngon par shes pa'i pha rol tu phyin pa	ni_0 mngon_3 ba_9 shes_13 ba_18 pha_23 rol_27 tu_31 phyin_34 ba_40 
K05D0010_H0012:73a-24	'thob cing; des rdzu 'phrul bya ba rnam pa du	'thob_0 cing;_6 des_12 rdzu_16 'phrul_21 byed_28 ba_32 rnam_35 ba_40 du_43 
K05D0010_H0012:73a-25	ma myong bar 'gyur te /	ma_0 myong_3 ba_9 'gyur_13 te_19 
K05D0010_H0012:73a-26	de sa'ang g-yo bar byed do //	de_0 sa_3 g-yo_10 ba_15 byed_19 do_24 
K05D0010_H0012:73a-27	gcig tu gyur nas mang por 'gyur ba dang /	gcig_0 tu_5 gyur_8 nas_13 mang_17 por_22 'gyur_26 ba_32 dang_35 
K05D0010_H0012:73a-28	mang por gyur nas kyang gcig tu 'gyur ba dang /	mang_0 por_5 gyur_9 nas_14 kyang_18 gcig_24 tu_29 'gyur_32 ba_38 dang_41 
K05D0010_H0012:73a-29	snang bar 'gyur zhing /	snang_0 ba_6 'gyur_10 zhing_16 
K05D0010_H0012:73a-30	mi snang bar 'gyur ba'ang myong bar byed do //	mi_0 snang_3 ba_9 'gyur_13 ba_19 myong_26 ba_32 byed_36 do_41 
K05D0010_H0012:73a-31	rtsig pa la'ang thad kar 'gro'o //	rtsig_0 ba_6 la_9 thad_16 kar_21 'gro_25 
K05D0010_H0012:73a-32	ra ba la'ang thad kar 'gro'o //	ra_0 ba_3 la_6 thad_13 kar_18 'gro_22 
K05D0010_H0012:73a-33	ri la'ang lus mi thogs par thad kar 'gro ste /	ri_0 la_3 lus_10 mi_14 thogs_17 ba_23 thad_27 kar_32 'gro_36 ste_41 
K05D0010_H0012:73b-0	dper na @73b nam mkha' la bya ba bzhin no //	dper_0 na_5 nam_13 mkha'_17 la_23 byed_26 ba_30 bzhin_33 no_39 
K05D0010_H0012:73b-1	nam mkha' la'ang skyil mo krung bcas nas 'gro ste /	nam_0 mkha'_4 la_10 skyil_17 mo_23 krung_26 'cha'_32 nas_37 'gro_41 ste_46 
K05D0010_H0012:73b-2	dper na /	dper_0 na_5 
K05D0010_H0012:73b-3	'dab chags bya bzhin no //	'dab_0 chags_5 byed_11 bzhin_15 no_21 
K05D0010_H0012:73b-4	sa la'ang steng du 'byung ba dang /	sa_0 la_3 steng_10 du_16 'byung_19 ba_26 dang_29 
K05D0010_H0012:73b-5	byi'u zul byed de /	'byi_0 zul_6 byed_10 de_15 
K05D0010_H0012:73b-6	dper na /	dper_0 na_5 
K05D0010_H0012:73b-7	chu la bya ba bzhin no //	chu_0 la_4 byed_7 ba_11 bzhin_14 no_20 
K05D0010_H0012:73b-8	chu la'ang mi nub par 'gro ste /	chu_0 la_4 mi_11 nub_14 ba_18 'gro_22 ste_27 
K05D0010_H0012:73b-9	dper na /	dper_0 na_5 
K05D0010_H0012:73b-10	sa la bya ba bzhin no //	sa_0 la_3 byed_6 ba_10 bzhin_13 no_19 
K05D0010_H0012:73b-11	du ba 'thul bar yang byed /	du_0 ba_3 'thul_6 ba_12 yang_16 byed_21 
K05D0010_H0012:73b-12	'bar ba yang byed de /	'bar_0 ba_5 yang_8 byed_13 de_18 
K05D0010_H0012:73b-13	dper na /	dper_0 na_5 
K05D0010_H0012:73b-14	me'i phung po chen po bzhin no //	me_0 'phung_5 po_11 chen_14 po_19 bzhin_22 no_28 
K05D0010_H0012:73b-15	zla ba dang nyi ma 'di ltar rdzu 'phrul che ba /	zla_0 ba_4 dang_7 nyi_12 ma_16 'di_19 ltar_23 rdzu_28 'phrul_33 che_40 ba_44 
K05D0010_H0012:73b-16	'di ltar mthu che ba /	'di_0 ltar_4 mthu_9 che_14 ba_18 
K05D0010_H0012:73b-17	'di ltar gzi brjid che ba 'di dag la'ang lag pas nom zhing kun tu nyug par byed do //	'di_0 ltar_4 gzi_9 brjid_13 che_19 ba_23 'di_26 'dag_30 la_34 lag_41 ba_45 mnam_49 zhing_53 kun_59 tu_63 nyug_66 ba_71 byed_75 do_80 
K05D0010_H0012:73b-18	tshangs pa'i 'jig rten gyi bar du'ang lus kyis dbang sgyur ro //	tshangs_0 ba_8 'jig_13 rten_18 gyi_23 ba_27 du_31 lus_38 kyis_42 dbang_47 sgyur_53 ro_59 
K05D0010_H0012:73b-19	ngo bo nyid kyis stong pa nyid dang /	ngo_0 'bo_4 nyid_7 kyis_12 stong_17 ba_23 nyid_26 dang_31 
K05D0010_H0012:73b-20	ngo bo nyid kyis dben pa nyid dang /	ngo_0 'bo_4 nyid_7 kyis_12 dben_17 ba_22 nyid_25 dang_30 
K05D0010_H0012:73b-21	ngo bo nyid kyis skye ba med pa nyid kyi phyir /	ngo_0 'bo_4 nyid_7 kyis_12 skye_17 ba_22 med_25 ba_29 nyid_32 kyi_37 phyir_41 
K05D0010_H0012:73b-22	des gang gis rlom sems su 'gyur ba'i rdzu 'phrul de'ang mi dmigs /	des_0 gang_4 gis_9 rlom_13 sems_18 su_23 'gyur_26 ba_32 rdzu_37 'phrul_42 de_49 mi_56 dmigs_59 
K05D0010_H0012:73b-23	gang rlom sems su byed pa dang /	gang_0 rlom_5 sems_10 su_15 byed_18 ba_23 dang_26 
K05D0010_H0012:73b-24	gang gis rlom sems su byed pa de'ang mi dmigs te /	gang_0 gis_5 rlom_9 sems_14 su_19 byed_22 ba_27 de_30 mi_37 dmigs_40 te_46 
K05D0010_H0012:73b-25	de rnam pa thams cad mkhyen pa nyid yid la	de_0 rnam_3 ba_8 thams_11 cad_17 mkhyen_21 ba_28 nyid_31 yid_36 la_40 
K05D0010_H0012:73b-26	byed pa ma gtogs par rdzu 'phrul du sems pa'am	byed_0 ba_5 ma_8 gtogs_11 ba_17 rdzu_21 'phrul_26 du_33 sems_36 ba_41 
K05D0010_H0012:73b-27	/ rdzu 'phrul mngon par bsgrub pa'i sems pa'ang mi skyed do //	rdzu_2 'phrul_7 mngon_14 ba_20 sgrub_24 ba_31 sems_36 ba_41 mi_48 skyed_51 do_57 
K05D0010_H0012:73b-28	sh'a ri'i bu /	sh_0 ri_5 bu_10 
K05D0010_H0012:73b-29	byang chub sems dpa' sems dpa' chen po shes rab	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 shes_39 rab_44 
K05D0010_H0012:73b-30	kyi pha rol tu phyin pa la de ltar spyod	kyi_0 pha_4 rol_8 tu_12 phyin_15 ba_21 la_24 de_27 ltar_30 spyod_35 
K05D0010_H0012:73b-31	pa ni / rdzu 'phrul bya ba mngon sum du	ba_0 ni_3 rdzu_8 'phrul_13 byed_20 ba_24 mngon_27 sum_33 du_37 
K05D0010_H0012:73b-32	bya ba'i mngon par shes pa'i shes pa mngon par	byed_0 ba_4 mngon_9 ba_15 shes_19 ba_24 shes_29 ba_34 mngon_37 ba_43 
K05D0010_H0012:73b-33	pa ni / sgrub bo // des lha'i rna ba rnam par dag pa mi'i las 'das pa /	ba_0 ni_3 sgrub_8 'bo_14 des_20 lha_24 rna_30 ba_34 rnam_37 ba_42 'dag_46 ba_50 mi_53 las_58 'da'_62 ba_67 
K05D0010_H0012:73b-34	'di lta ste /	'di_0 lta_4 ste_8 
K05D0010_H0012:73b-35	lha dang mi'i sgra rnams thos te /	lha_0 dang_4 mi_9 sgra_14 rnams_19 thos_25 te_30 
K05D0010_H0012:73b-36	ngo bo nyid kyis stong pa nyid dang /	ngo_0 'bo_4 nyid_7 kyis_12 stong_17 ba_23 nyid_26 dang_31 
K05D0010_H0012:74a-0	ngo bo @74a *//	ngo_0 'bo_4 
K05D0010_H0012:74a-1	nyid kyis dben pa nyid dang /	nyid_0 kyis_5 dben_10 ba_15 nyid_18 dang_23 
K05D0010_H0012:74a-2	ngo bo nyid kyis skye ba med pa nyid kyi phyir ro //	ngo_0 'bo_4 nyid_7 kyis_12 skye_17 ba_22 med_25 ba_29 nyid_32 kyi_37 phyir_41 ro_47 
K05D0010_H0012:74a-3	'di ltar des sgra de mi dmigs pas bdag gis sgra thos so //	'di_0 ltar_4 des_9 sgra_13 de_18 mi_21 dmigs_24 ba_30 bdag_34 gis_39 sgra_43 thos_48 so_53 
K05D0010_H0012:74a-4	snyam du lha'i rna ba des rlom sems su mi byed do //	snyam_0 du_6 lha_9 rna_15 ba_19 des_22 rlom_26 sems_31 su_36 mi_39 byed_42 do_47 
K05D0010_H0012:74a-5	de rnam pa thams cad mkhyen pa nyid yid la	de_0 rnam_3 ba_8 thams_11 cad_17 mkhyen_21 ba_28 nyid_31 yid_36 la_40 
K05D0010_H0012:74a-6	byed pa ma gtogs par lha'i rna bar sems pa'ang	byed_0 ba_5 ma_8 gtogs_11 ba_17 lha_21 rna_27 ba_31 sems_35 ba_40 
K05D0010_H0012:74a-7	mi skyed cing mi dmigs so //	mi_0 skyed_3 cing_9 mi_14 dmigs_17 so_23 
K05D0010_H0012:74a-8	sh'a ri'i bu /	sh_0 ri_5 bu_10 
K05D0010_H0012:74a-9	byang chub sems dpa' sems dpa' chen po shes rab	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 shes_39 rab_44 
K05D0010_H0012:74a-10	kyi pha rol tu phyin pa la de ltar spyod	kyi_0 pha_4 rol_8 tu_12 phyin_15 ba_21 la_24 de_27 ltar_30 spyod_35 
K05D0010_H0012:74a-11	pa ni lha'i rna ba mngon sum du bya ba'i	ba_0 ni_3 lha_6 rna_12 ba_16 mngon_19 sum_25 du_29 byed_32 ba_36 
K05D0010_H0012:74a-12	mngon par shes pa'i shes pa mngon par sgrub bo	mngon_0 ba_6 shes_10 ba_15 shes_20 ba_25 mngon_28 ba_34 sgrub_38 'bo_44 
K05D0010_H0012:74a-13	// des sems can gzhan rnams dang /	des_3 sems_7 can_12 gzhan_16 rnams_22 dang_28 
K05D0010_H0012:74a-14	gang zag gzhan dag gi sems kyang sems kyis yang	gang_0 zag_5 gzhan_9 'dag_15 gi_19 sems_22 kyang_27 sems_33 kyis_38 yang_43 
K05D0010_H0012:74a-15	dag pa ji lta ba bzhin du rab tu shes	'dag_0 ba_4 ji_7 lta_10 ba_14 bzhin_17 du_23 rab_26 tu_30 shes_33 
K05D0010_H0012:74a-16	te / 'dod chags dang bcas pa'i sems la'ang 'dod	te_0 'dod_5 chags_10 dang_16 'cha'_21 ba_26 sems_31 la_36 'dod_43 
K05D0010_H0012:74a-17	chags dang bcas pa'i sems su yang dag pa ji	chags_0 dang_6 'cha'_11 ba_16 sems_21 su_26 yang_29 'dag_34 ba_38 ji_41 
K05D0010_H0012:74a-18	lta ba bzhin du rab tu shes so //	lta_0 ba_4 bzhin_7 du_13 rab_16 tu_20 shes_23 so_28 
K05D0010_H0012:74a-19	'dod chags dang bral ba'i sems la'ang 'dod chags dang	'dod_0 chags_5 dang_11 'bral_16 ba_21 sems_26 la_31 'dod_38 chags_43 dang_49 
K05D0010_H0012:74a-20	bral ba'i sems su yang dag pa ji lta ba	'bral_0 ba_5 sems_10 su_15 yang_18 'dag_23 ba_27 ji_30 lta_33 ba_37 
K05D0010_H0012:74a-21	bzhin du rab tu shes so //	bzhin_0 du_6 rab_9 tu_13 shes_16 so_21 
K05D0010_H0012:74a-22	de bzhin du zhe sdang dang bcas pa dang /	de_0 bzhin_3 du_9 zhe_12 sdang_16 dang_22 'cha'_27 ba_32 dang_35 
K05D0010_H0012:74a-23	zhe sdang dang bral ba dang /	zhe_0 sdang_4 dang_10 'bral_15 ba_20 dang_23 
K05D0010_H0012:74a-24	gti mug dang bcas pa dang /	gti_0 mug_4 dang_8 'cha'_13 ba_18 dang_21 
K05D0010_H0012:74a-25	gti mug dang bral ba dang /	gti_0 mug_4 dang_8 'bral_13 ba_18 dang_21 
K05D0010_H0012:74a-26	sred pa dang bcas pa dang /	sred_0 ba_5 dang_8 'cha'_13 ba_18 dang_21 
K05D0010_H0012:74a-27	sred pa dang bral ba dang /	sred_0 ba_5 dang_8 'bral_13 ba_18 dang_21 
K05D0010_H0012:74a-28	len pa dang bcas pa dang /	len_0 ba_4 dang_7 'cha'_12 ba_17 dang_20 
K05D0010_H0012:74a-29	len pa med pa dang /	len_0 ba_4 med_7 ba_11 dang_14 
K05D0010_H0012:74a-30	bsdus pa dang /	sdud_0 ba_6 dang_9 
K05D0010_H0012:74a-31	rnam par g-yengs pa dang /	rnam_0 ba_5 g-yengs_9 ba_17 dang_20 
K05D0010_H0012:74a-32	chung ngu dang /	chung_0 ngu_6 dang_10 
K05D0010_H0012:74a-33	chen por gyur pa dang /	chen_0 por_5 gyur_9 ba_14 dang_17 
K05D0010_H0012:74a-34	mnyam par bzhag pa dang /	mnyam_0 ba_6 'jog_10 ba_16 dang_19 
K05D0010_H0012:74a-35	mnyam par ma bzhag pa dang /	mnyam_0 ba_6 ma_10 'jog_13 ba_19 dang_22 
K05D0010_H0012:74b-0	rnam par grol ba @74b dang; rnam par ma grol ba dang /	rnam_0 ba_5 grol_9 ba_14 dang;_22 rnam_28 ba_33 ma_37 grol_40 ba_45 dang_48 
K05D0010_H0012:74b-1	zag pa dang bcas pa dang /	zag_0 ba_4 dang_7 'cha'_12 ba_17 dang_20 
K05D0010_H0012:74b-2	zag pa med pa dang /	zag_0 ba_4 med_7 ba_11 dang_14 
K05D0010_H0012:74b-3	nyon mongs pa dang bcas pa dang /	nyon_0 mongs_5 ba_11 dang_14 'cha'_19 ba_24 dang_27 
K05D0010_H0012:74b-4	nyon mongs pa med pa dang /	nyon_0 mongs_5 ba_11 med_14 ba_18 dang_21 
K05D0010_H0012:74b-5	bla na yod pa'i sems la'ang bla na yod pa'i	bla_0 na_4 yod_7 ba_11 sems_16 la_21 bla_28 na_32 yod_35 ba_39 
K05D0010_H0012:74b-6	sems su yang dag pa ji lta ba bzhin du	sems_0 su_5 yang_8 'dag_13 ba_17 ji_20 lta_23 ba_27 bzhin_30 du_36 
K05D0010_H0012:74b-7	rab tu shes so //	rab_0 tu_4 shes_7 so_12 
K05D0010_H0012:74b-8	bla na med pa'i sems la'ang bla na med pa'i	bla_0 na_4 med_7 ba_11 sems_16 la_21 bla_28 na_32 med_35 ba_39 
K05D0010_H0012:74b-9	sems su yang dag pa ji lta ba bzhin du	sems_0 su_5 yang_8 'dag_13 ba_17 ji_20 lta_23 ba_27 bzhin_30 du_36 
K05D0010_H0012:74b-10	rab tu shes so //	rab_0 tu_4 shes_7 so_12 
K05D0010_H0012:74b-11	'di ltar sems de'ang sems ma yin pa ste /	'di_0 ltar_4 sems_9 de_14 sems_21 ma_26 yin_29 ba_33 ste_36 
K05D0010_H0012:74b-12	bsam gyis mi khyab pa'i phyir des rlom sems su mi byed do //	bsam_0 gyis_5 mi_10 khyab_13 ba_19 phyir_24 des_30 rlom_34 sems_39 su_44 mi_47 byed_50 do_55 
K05D0010_H0012:74b-13	des gang gis rlom sems su mi byed pa'i sems de nyid kyang mi dmigs te /	des_0 gang_4 gis_9 rlom_13 sems_18 su_23 mi_26 byed_29 ba_34 sems_39 de_44 nyid_47 kyang_52 mi_58 dmigs_61 te_67 
K05D0010_H0012:74b-14	ngo bo nyid kyis stong pa nyid dang /	ngo_0 'bo_4 nyid_7 kyis_12 stong_17 ba_23 nyid_26 dang_31 
K05D0010_H0012:74b-15	ngo bo nyid kyis dben pa nyid dang /	ngo_0 'bo_4 nyid_7 kyis_12 dben_17 ba_22 nyid_25 dang_30 
K05D0010_H0012:74b-16	ngo bo nyid kyis skye ba med pa nyid kyi phyir bdag gis shes so //	ngo_0 'bo_4 nyid_7 kyis_12 skye_17 ba_22 med_25 ba_29 nyid_32 kyi_37 phyir_41 bdag_47 gis_52 shes_56 so_61 
K05D0010_H0012:74b-17	snyam du rlom sems su mi byed do //	snyam_0 du_6 rlom_9 sems_14 su_19 mi_22 byed_25 do_30 
K05D0010_H0012:74b-18	de rnam pa thams cad mkhyen pa nyid yid la	de_0 rnam_3 ba_8 thams_11 cad_17 mkhyen_21 ba_28 nyid_31 yid_36 la_40 
K05D0010_H0012:74b-19	byed pa ma gtogs par sems la sems pa'ang mi	byed_0 ba_5 ma_8 gtogs_11 ba_17 sems_21 la_26 sems_29 ba_34 mi_41 
K05D0010_H0012:74b-20	bskyed do // sh'a ri'i bu /	skyed_0 do_7 sh_13 ri_18 bu_23 
K05D0010_H0012:74b-21	byang chub sems dpa' sems dpa' chen po shes rab	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 shes_39 rab_44 
K05D0010_H0012:74b-22	kyi pha rol tu phyin pa la de ltar spyod	kyi_0 pha_4 rol_8 tu_12 phyin_15 ba_21 la_24 de_27 ltar_30 spyod_35 
K05D0010_H0012:74b-23	pa ni sems can thams cad kyi sems kyi spyod	ba_0 ni_3 sems_6 can_11 thams_15 cad_21 kyi_25 sems_29 kyi_34 spyod_38 
K05D0010_H0012:74b-24	pa mngon sum du bya ba'i mngon par shes pa'i	ba_0 mngon_3 sum_9 du_13 byed_16 ba_20 mngon_25 ba_31 shes_35 ba_40 
K05D0010_H0012:74b-25	shes pa mngon par sgrub bo //	shes_0 ba_5 mngon_8 ba_14 sgrub_18 'bo_24 
K05D0010_H0012:74b-26	de sngon gyi gnas rnam pa du ma rjes su	de_0 sngon_3 gyi_9 gnas_13 rnam_18 ba_23 du_26 ma_29 rjes_32 su_37 
K05D0010_H0012:74b-27	dran pa'i shes pa mngon sum du bya ba'i mngon	dran_0 ba_5 shes_10 ba_15 mngon_18 sum_24 du_28 byed_31 ba_35 mngon_40 
K05D0010_H0012:74b-28	par shes pa'i shes pa mngon par sgrub ste; des	ba_0 shes_4 ba_9 shes_14 ba_19 mngon_22 ba_28 sgrub_32 ste;_38 des_43 
K05D0010_H0012:74b-29	sems gcig gam / sems brgya'i bar du'ang rjes su dran no //	sems_0 gcig_5 gam_10 sems_16 brgya_21 ba_29 du_33 rjes_40 su_45 dran_48 no_53 
K05D0010_H0012:74b-30	zhag gcig dang /	zhag_0 gcig_5 dang_10 
K05D0010_H0012:74b-31	zhag brgya'i bar dang /	zhag_0 brgya_5 ba_13 dang_17 
K05D0010_H0012:74b-32	zla ba gcig dang /	zla_0 ba_4 gcig_7 dang_12 
K05D0010_H0012:74b-33	zla ba brgya'i bar dang /	zla_0 ba_4 brgya_7 ba_15 dang_19 
K05D0010_H0012:74b-34	lo gcig dang /	lo_0 gcig_3 dang_8 
K05D0010_H0012:75a-0	lo brgya'i @75a *//	lo_0 brgya_3 
K05D0010_H0012:75a-1	bar dang /	ba_0 dang_4 
