K10D0181_H0182:1b-0	@1b [dd] #//	[dd]_4 
K10D0181_H0182:23b-4	tu sbyor ba rnams srab par 'gyur ba de lta	tu_0 sbyor_3 ba_9 rnams_12 srab_18 ba_23 'gyur_27 ba_33 de_36 lta_39 
K10D0181_H0182:23b-5	de ltar thams cad mkhyen pa nyid dang nye bar	de_0 ltar_3 thams_8 cad_14 mkhyen_18 ba_25 nyid_28 dang_33 nye_38 ba_42 
K10D0181_H0182:23b-6	'gyur ro // 'gyur te / gang gi tshe byang chub sems dpa' sems dpa' chen po /	'gyur_0 ro_6 'gyur_12 te_18 gang_23 gi_28 tshe_31 byang_36 chub_42 sems_47 dpa'_52 sems_57 dpa'_62 chen_67 po_72 
K10D0181_H0182:23b-7	byang chub kyi snying po la 'dug pa'i thams cad mkhyen pa'i ye shes skyes pa de'i tshe /	byang_0 chub_6 kyi_11 snying_15 po_22 la_25 'dug_28 ba_33 thams_38 cad_44 mkhyen_48 ba_55 ye_60 shes_63 skye_68 ba_74 de_77 tshe_82 
K10D0181_H0182:23b-8	kun tu sbyor ba bya ba byas pa de dag phyis de dag gis bya ba med de /	kun_0 tu_4 sbyor_7 ba_13 byed_16 ba_20 byed_23 ba_28 de_31 'dag_34 'byid_38 de_44 'dag_47 gis_51 byed_55 ba_59 med_62 de_66 
K10D0181_H0182:23b-9	ji ltar srog shing de grong khyer du zhugs nas bya ba byas te /	ji_0 ltar_3 srog_8 shing_13 de_19 grong_22 'khyer_28 du_34 'jug_37 nas_43 byed_47 ba_51 byed_54 te_59 
K10D0181_H0182:23b-10	chag nas phyis des bya ba med pa de bzhin	'chag_0 nas_5 'byid_9 des_15 byed_19 ba_23 med_26 ba_30 de_33 bzhin_36 
K10D0181_H0182:23b-11	du kun tu sbyor ba bya ba byas pa de	du_0 kun_3 tu_7 sbyor_10 ba_16 byed_19 ba_23 byed_26 ba_31 de_34 
K10D0181_H0182:23b-12	dag gis / byang chub sems dpa' sems dpa' chen	'dag_0 gis_4 byang_10 chub_16 sems_21 dpa'_26 sems_31 dpa'_36 chen_41 
K10D0181_H0182:23b-13	po rnam pa thams cad mkhyen pa nyid thob par	po_0 rnam_3 ba_8 thams_11 cad_17 mkhyen_21 ba_28 nyid_31 'thob_36 ba_41 
K10D0181_H0182:23b-14	dag gis / gyur pa la / kun tu sbyor ba de dag gis phyis bya ba med do //	'dag_0 gis_4 gyur_10 ba_15 la_18 kun_23 tu_27 sbyor_30 ba_36 de_39 'dag_42 gis_46 'byid_50 byed_56 ba_60 med_63 do_67 
K10D0181_H0182:23b-15	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K10D0181_H0182:23b-16	'di ltar byang chub sems dpa' de ni bya ba byas pa yin pa'i phyir ro //	'di_0 ltar_4 byang_9 chub_15 sems_20 dpa'_25 de_30 ni_33 byed_36 ba_40 byed_43 ba_48 yin_51 ba_55 phyir_60 ro_66 
K10D0181_H0182:23b-17	sems can gang dag byang chub sems dpa' sems dpa' chen po la gshe zhing brgyad bkag la /	sems_0 can_5 gang_9 'dag_14 byang_18 chub_24 sems_29 dpa'_34 sems_39 dpa'_44 chen_49 po_54 la_57 gshe_60 zhing_65 brgyad_71 'gog_78 la_83 
K10D0181_H0182:23b-18	gshe zhing brgyad bkag nas byang chub sems dpa' de	gshe_0 zhing_5 brgyad_11 'gog_18 nas_23 byang_27 chub_33 sems_38 dpa'_43 de_48 
K10D0181_H0182:23b-19	nyid la 'di bdag la dgos so zhes slong ste	nyid_0 la_5 'di_8 bdag_12 la_17 dgos_20 so_25 zhes_28 slong_33 ste_39 
K10D0181_H0182:23b-20	/ de dag la sbyin par byed pa de dag	de_2 'dag_5 la_9 sbyin_12 ba_18 byed_22 ba_27 de_30 'dag_33 
K10D0181_H0182:23b-21	kyang byang chub sems dpa' sems dpa' chen po la	kyang_0 byang_6 chub_12 sems_17 dpa'_22 sems_27 dpa'_32 chen_37 po_42 la_45 
K10D0181_H0182:23b-22	phan 'dogs par gyur pa yin no //	phan_0 'dogs_5 ba_11 gyur_15 ba_20 yin_23 no_27 
K10D0181_H0182:23b-23	dmigs pa des kyang thams cad mkhyen pa nyid du sems skyed par byed de /	dmigs_0 ba_6 des_9 kyang_13 thams_19 cad_25 mkhyen_29 ba_36 nyid_39 du_44 sems_47 skyed_52 ba_58 byed_62 de_67 
K10D0181_H0182:24a-0	@24a *// dmigs ba de dag thams cad kyang thams cad mkhyen	dmigs_9 ba_15 de_18 'dag_21 thams_25 cad_31 kyang_35 thams_41 cad_47 mkhyen_51 
K10D0181_H0182:24a-1	pa nyid la phan 'dogs par gyur pa yin par	ba_0 nyid_3 la_8 phan_11 'dogs_16 ba_22 gyur_26 ba_31 yin_34 ba_38 
K10D0181_H0182:24a-2	shes so // tshe dang ldan pa gang po /	shes_0 so_5 tshe_11 dang_16 ldan_21 ba_26 gang_29 po_34 
K10D0181_H0182:24a-3	de ltar 'dir yang nyan thos kyi sa'am /	de_0 ltar_3 'dir_8 yang_13 nyan_18 thos_23 kyi_28 sa_32 
K10D0181_H0182:24a-4	rang sangs rgyas kyi sa ma gtogs pa de las	rang_0 sangs_5 rgya_11 kyi_17 sa_21 ma_24 gtogs_27 ba_33 de_36 las_39 
K10D0181_H0182:24a-5	gzhan pa'i yid la byed pa gang dag yin pa	gzhan_0 ba_6 yid_11 la_15 byed_18 ba_23 gang_26 'dag_31 yin_35 ba_39 
K10D0181_H0182:24a-6	de dag thams cad ni /	de_0 'dag_3 thams_7 cad_13 ni_17 
K10D0181_H0182:24a-7	byang chub sems dpa' sems dpa' chen po la phan 'dogs par gyur pa yin par rig par bya'o //	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 la_39 phan_42 'dogs_47 ba_53 gyur_57 ba_62 yin_65 ba_69 rig_73 ba_77 byed_81 
K10D0181_H0182:24a-8	de nas tshe dang ldan pa byams ma'i bu gang	de_0 nas_3 tshe_7 dang_12 ldan_17 ba_22 byams_25 ma_31 bu_36 gang_39 
K10D0181_H0182:24a-9	pos tshe dang ldan pa sh'a radva ti'i bu la	pos_0 tshe_4 dang_9 ldan_14 ba_19 sh_22 radva_27 ti_33 bu_38 la_41 
K10D0181_H0182:24a-10	'di skad ces smras so //	'di_0 skad_4 ces_9 smras_13 so_19 
K10D0181_H0182:24a-11	tshe dang ldan pa sh'a radva ti'i bu /	tshe_0 dang_5 ldan_10 ba_15 sh_18 radva_23 ti_29 bu_34 
K10D0181_H0182:24a-12	nyan thos rnams kyang de la phan 'dogs par gyur cing /	nyan_0 thos_5 rnams_10 kyang_16 de_22 la_25 phan_28 'dogs_33 ba_39 gyur_43 cing_48 
K10D0181_H0182:24a-13	rang sangs rgyas rnams kyang de la phan 'dogs par gyur bar rig par bya ste /	rang_0 sangs_5 rgya_11 rnams_17 kyang_23 de_29 la_32 phan_35 'dogs_40 ba_46 gyur_50 ba_55 rig_59 ba_63 byed_67 ste_71 
K10D0181_H0182:24a-14	nyan thos rnams pha rol tu phyin pa drug gis 'doms shing rjes su ston la /	nyan_0 thos_5 rnams_10 pha_16 rol_20 tu_24 phyin_27 ba_33 drug_36 gis_41 'doms_45 shing_51 rjes_57 su_62 ston_65 la_70 
K10D0181_H0182:24a-15	des kyang pha rol tu phyin pa rnams la sbyar bar bya dgos pas /	des_0 kyang_4 pha_10 rol_14 tu_18 phyin_21 ba_27 rnams_30 la_36 sbyor_39 ba_45 byed_49 dgos_53 ba_58 
K10D0181_H0182:24a-16	de dag kyang byang chub sems dpa' sems dpa' chen po'i sbyin gnas yin pa'i phyir /	de_0 'dag_3 kyang_7 byang_13 chub_19 sems_24 dpa'_29 sems_34 dpa'_39 chen_44 po_49 sbyin_54 gnas_60 yin_65 ba_69 phyir_74 
K10D0181_H0182:24a-17	de dag kyang thams cad mkhyen pa nyid la phan 'dogs par gyur pa yin no //	de_0 'dag_3 kyang_7 thams_13 cad_19 mkhyen_23 ba_30 nyid_33 la_38 phan_41 'dogs_46 ba_52 gyur_56 ba_61 yin_64 no_68 
K10D0181_H0182:24a-18	rang sangs rgyas rnams kyang de'i sbyin gnas yin pa'i phyir /	rang_0 sangs_5 rgya_11 rnams_17 kyang_23 de_29 sbyin_34 gnas_40 yin_45 ba_49 phyir_54 
K10D0181_H0182:24a-19	phan 'dogs par gyur pa yin no //	phan_0 'dogs_5 ba_11 gyur_15 ba_20 yin_23 no_27 
K10D0181_H0182:24a-20	de skad ces smras pa dang /	de_0 skad_3 ces_8 smras_12 ba_18 dang_21 
K10D0181_H0182:24a-21	tshe dang ldan pa sh'a radva ti'i bus /	tshe_0 dang_5 ldan_10 ba_15 sh_18 radva_23 ti_29 'bud_34 
K10D0181_H0182:24a-22	tshe dang ldan pa byams ma'i bu gang po la 'di skad ces smras so //	tshe_0 dang_5 ldan_10 ba_15 byams_18 ma_24 bu_29 gang_32 po_37 la_40 'di_43 skad_47 ces_52 smras_56 so_62 
K10D0181_H0182:24b-0	@24b tshe dang ldan pa gang po /	tshe_5 dang_10 ldan_15 ba_20 gang_23 po_28 
K10D0181_H0182:24b-1	de de bzhin te /	de_0 de_3 bzhin_6 te_12 
K10D0181_H0182:24b-2	gang dag de la pha rol tu phyin pa rnams	gang_0 'dag_5 de_9 la_12 pha_15 rol_19 tu_23 phyin_26 ba_32 rnams_35 
K10D0181_H0182:24b-3	kyis 'doms shing rjes su ston pa de dag kyang	kyis_0 'doms_5 shing_11 rjes_17 su_22 ston_25 ba_30 de_33 'dag_36 kyang_40 
K10D0181_H0182:24b-4	de'i sbyin gnas yin pa'i phyir /	de_0 sbyin_5 gnas_11 yin_16 ba_20 phyir_25 
K10D0181_H0182:24b-5	nyan thos rnams kyang byang chub sems dpa' la phan 'dogs par gyur pa yin no //	nyan_0 thos_5 rnams_10 kyang_16 byang_22 chub_28 sems_33 dpa'_38 la_43 phan_46 'dogs_51 ba_57 gyur_61 ba_66 yin_69 no_73 
K10D0181_H0182:24b-6	rang sangs rgyas rnams kyang sbyin gnas yin pa'i phyir /	rang_0 sangs_5 rgya_11 rnams_17 kyang_23 sbyin_29 gnas_35 yin_40 ba_44 phyir_49 
K10D0181_H0182:24b-7	de dag kyang de'i thams cad mkhyen pa nyid la phan 'dogs par gyur pa yin no //	de_0 'dag_3 kyang_7 de_13 thams_18 cad_24 mkhyen_28 ba_35 nyid_38 la_43 phan_46 'dogs_51 ba_57 gyur_61 ba_66 yin_69 no_73 
K10D0181_H0182:24b-8	gzhan yang /	gzhan_0 yang_6 
K10D0181_H0182:24b-9	gang dag dmigs par bya ste /	gang_0 'dag_5 dmigs_9 ba_15 byed_19 ste_23 
K10D0181_H0182:24b-10	sbyin pa sbyin pa de'ang rnam pa thams cad mkhyen pa nyid du yongs su bsngo na /	sbyin_0 ba_6 sbyin_9 ba_15 de_18 rnam_25 ba_30 thams_33 cad_39 mkhyen_43 ba_50 nyid_53 du_58 yongs_61 su_67 sngo_70 na_76 
K10D0181_H0182:24b-11	de dag thams cad kyang de la phan 'dogs par gyur pa yin te /	de_0 'dag_3 thams_7 cad_13 kyang_17 de_23 la_26 phan_29 'dogs_34 ba_40 gyur_44 ba_49 yin_52 te_56 
K10D0181_H0182:24b-12	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:24b-13	'on kyang nyan thos dang ldan pa'i yid la byed	'on_0 kyang_4 nyan_10 thos_15 dang_20 ldan_25 ba_30 yid_35 la_39 byed_42 
K10D0181_H0182:24b-14	pa gang yin pa de dag ni des bskyed par	ba_0 gang_3 yin_8 ba_12 de_15 'dag_18 ni_22 des_25 skyed_29 ba_36 
K10D0181_H0182:24b-15	mi bya'o // de'i sa la'ang 'dod par mi bya'o //	mi_0 byed_3 de_12 sa_17 la_20 'dod_27 ba_32 mi_36 byed_39 
K10D0181_H0182:24b-16	de ci'i phyir zhen /	de_0 ci_3 phyir_8 zhen_14 
K10D0181_H0182:24b-17	de las byang chub sems dpa' ldog par bya ba yin pa'i phyir ro //	de_0 las_3 byang_7 chub_13 sems_18 dpa'_23 ldog_28 ba_33 byed_37 ba_41 yin_44 ba_48 phyir_53 ro_59 
K10D0181_H0182:24b-18	rang sangs rgyas dang ldan pa'i yid la byed pa	rang_0 sangs_5 rgya_11 dang_17 ldan_22 ba_27 yid_32 la_36 byed_39 ba_44 
K10D0181_H0182:24b-19	gang yin pa de dag kyang des bskyed par mi	gang_0 yin_5 ba_9 de_12 'dag_15 kyang_19 des_25 skyed_29 ba_36 mi_40 
K10D0181_H0182:24b-20	bya'o // de'i sa la'ang 'dod par mi bya'o //	byed_0 de_9 sa_14 la_17 'dod_24 ba_29 mi_33 byed_36 
K10D0181_H0182:24b-21	de las byang chub sems dpa' ldog par bya ba yin pa'i phyir te /	de_0 las_3 byang_7 chub_13 sems_18 dpa'_23 ldog_28 ba_33 byed_37 ba_41 yin_44 ba_48 phyir_53 te_59 
K10D0181_H0182:24b-22	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:24b-23	'on kyang nyan thos rnams dang /	'on_0 kyang_4 nyan_10 thos_15 rnams_20 dang_26 
K10D0181_H0182:24b-24	rang sangs rgyas rnams ni phan 'dogs par gyur pa yin no //	rang_0 sangs_5 rgya_11 rnams_17 ni_23 phan_26 'dogs_31 ba_37 gyur_41 ba_46 yin_49 no_53 
K10D0181_H0182:24b-25	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:25a-0	de ltar na byang chub sems dpa' sems dpa' chen po thabs la mkhas pa la @25a *//	de_0 ltar_3 na_8 byang_11 chub_17 sems_22 dpa'_27 sems_32 dpa'_37 chen_42 po_47 thabs_50 la_56 mkhas_59 ba_65 la_68 
K10D0181_H0182:25a-1	ni thams cad mkhyen pa nyid la phan par mi 'gyur ba'i chos de gang yang mi dmigs so //	ni_0 thams_3 cad_9 mkhyen_13 ba_20 nyid_23 la_28 phan_31 ba_36 mi_40 'gyur_43 ba_49 chos_54 de_59 gang_62 yang_67 mi_72 dmigs_75 so_81 
K10D0181_H0182:25a-2	dgra bcom pa'i sems de dang /	dgra_0 'joms_5 ba_10 sems_15 de_20 dang_23 
K10D0181_H0182:25a-3	shes pa gang yin pa de'ang byang chub sems dpa' la phan 'dogs par gyur pa yin te /	shes_0 ba_5 gang_8 yin_13 ba_17 de_20 byang_27 chub_33 sems_38 dpa'_43 la_48 phan_51 'dogs_56 ba_62 gyur_66 ba_71 yin_74 te_78 
K10D0181_H0182:25a-4	gal te de med na de las ldog pa'i phyir ro //	gal_0 te_4 de_7 med_10 na_14 de_17 las_20 ldog_24 ba_29 phyir_34 ro_40 
K10D0181_H0182:25a-5	'di lta bur dgra bcom pa'i sems bskyed pa mi bya yi /	'di_0 lta_4 bur_8 dgra_12 'joms_17 ba_22 sems_27 skyed_32 ba_39 mi_42 byed_45 yi_49 
K10D0181_H0182:25a-6	shes pa gcig pa zhes bya bar ni ma yin te /	shes_0 ba_5 gcig_8 ba_13 zhes_16 byed_21 ba_25 ni_29 ma_32 yin_35 te_39 
K10D0181_H0182:25a-7	des de spangs nas thams cad mkhyen pa nyid du	des_0 de_4 spong_7 nas_14 thams_18 cad_24 mkhyen_28 ba_35 nyid_38 du_43 
K10D0181_H0182:25a-8	'gyur ba gang yin pa der sems bskyed par bya'o	'gyur_0 ba_6 gang_9 yin_14 ba_18 der_21 sems_25 skyed_30 ba_37 byed_41 
K10D0181_H0182:25a-9	// de bzhin du rang sangs rgyas kyi sems dang /	de_3 bzhin_6 du_12 rang_15 sangs_20 rgya_26 kyi_32 sems_36 dang_41 
K10D0181_H0182:25a-10	rang sangs rgyas kyi shes pa'ang byang chub sems dpa'	rang_0 sangs_5 rgya_11 kyi_17 shes_21 ba_26 byang_33 chub_39 sems_44 dpa'_49 
K10D0181_H0182:25a-11	sems dpa' chen po'i thams cad mkhyen pa nyid la	sems_0 dpa'_5 chen_10 po_15 thams_20 cad_26 mkhyen_30 ba_37 nyid_40 la_45 
K10D0181_H0182:25a-12	phan 'dogs par gyur pa yin no //	phan_0 'dogs_5 ba_11 gyur_15 ba_20 yin_23 no_27 
K10D0181_H0182:25a-13	gal te dgra bcom pa gang yin pa dang /	gal_0 te_4 dgra_7 'joms_12 ba_17 gang_20 yin_25 ba_29 dang_32 
K10D0181_H0182:25a-14	rang sangs rgyas gang yin pa'i sems dang /	rang_0 sangs_5 rgya_11 gang_17 yin_22 ba_26 sems_31 dang_36 
K10D0181_H0182:25a-15	shes pa zhes bya ba de med du zin na phan 'dogs par yang mi 'gyur ro //	shes_0 ba_5 zhes_8 byed_13 ba_17 de_20 med_23 du_27 zin_30 na_34 phan_37 'dogs_42 ba_48 yang_52 mi_57 'gyur_60 ro_66 
K10D0181_H0182:25a-16	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K10D0181_H0182:25a-17	'di lta ste /	'di_0 lta_4 ste_8 
K10D0181_H0182:25a-18	byang chub sems dpa' sems dpa' chen po'i sems ni zag pa dang bcas pa dang /	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 sems_41 ni_46 zag_49 ba_53 dang_56 'cha'_61 ba_66 dang_69 
K10D0181_H0182:25a-19	zag pa med pa'i sems dang /	zag_0 ba_4 med_7 ba_11 sems_16 dang_21 
K10D0181_H0182:25a-20	thun mong ma yin pa ste /	thun_0 mong_5 ma_10 yin_13 ba_17 ste_20 
K10D0181_H0182:25a-21	de las gzhan pa'i sems rnams las de bzhin gshegs	de_0 las_3 gzhan_7 ba_13 sems_18 rnams_23 las_29 de_33 bzhin_36 gshegs_42 
K10D0181_H0182:25a-22	pa'i sems ma gtogs bar byang chub sems dpa'i sems	ba_0 sems_5 ma_10 gtogs_13 ba_19 byang_23 chub_29 sems_34 dpa_39 sems_45 
K10D0181_H0182:25a-23	nyid de ltar de dag gi mchog ces bya ba	nyid_0 de_5 ltar_8 de_13 'dag_16 gi_20 mchog_23 ces_29 byed_33 ba_37 
K10D0181_H0182:25b-0	nas / gong na med pa zhes bya ba'i @25b bar dang /	nas_0 gong_6 na_11 med_14 ba_18 zhes_21 byed_26 ba_30 ba_40 dang_44 
K10D0181_H0182:25b-1	mi mnyam pa dang mnyam pa zhes bya ba'i bar du brjod do //	mi_0 mnyam_3 ba_9 dang_12 mnyam_17 ba_23 zhes_26 byed_31 ba_35 ba_40 du_44 rjod_47 do_53 
K10D0181_H0182:25b-2	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:25b-3	de lta bas na 'di gnyis ni byang chub sems	de_0 lta_3 ba_7 na_11 'di_14 gnyis_18 ni_24 byang_27 chub_33 sems_38 
K10D0181_H0182:25b-4	dpa' sems dpa' chen po thams cad mkhyen pa nyid	dpa'_0 sems_5 dpa'_10 chen_15 po_20 thams_23 cad_29 mkhyen_33 ba_40 nyid_43 
K10D0181_H0182:25b-5	la phan 'dogs par gyur pa yin te /	la_0 phan_3 'dogs_8 ba_14 gyur_18 ba_23 yin_26 te_30 
K10D0181_H0182:25b-6	de ltar na 'di la byang chub sems dpa' thabs	de_0 ltar_3 na_8 'di_11 la_15 byang_18 chub_24 sems_29 dpa'_34 thabs_39 
K10D0181_H0182:25b-7	la mkhas pa'i thams cad mkhyen pa nyid la phan	la_0 mkhas_3 ba_9 thams_14 cad_20 mkhyen_24 ba_31 nyid_34 la_39 phan_42 
K10D0181_H0182:25b-8	par ma gyur pa'i chos de gang yang mi dmigs	ba_0 ma_4 gyur_7 ba_12 chos_17 de_22 gang_25 yang_30 mi_35 dmigs_38 
K10D0181_H0182:25b-9	so //// bam po gnyis pa /	so_0 bam_8 po_12 gnyis_15 ba_21 
K10D0181_H0182:25b-10	tshe dang ldan pa gang po /	tshe_0 dang_5 ldan_10 ba_15 gang_18 po_23 
K10D0181_H0182:25b-11	gzhan yang /	gzhan_0 yang_6 
K10D0181_H0182:25b-12	byang chub sems dpa' sems dpa' chen pos sbyin pa'i pha rol tu phyin pa la spyod pa na /	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 pos_36 sbyin_40 ba_46 pha_51 rol_55 tu_59 phyin_62 ba_68 la_71 spyod_74 ba_80 na_83 
K10D0181_H0182:25b-13	dngos po gang yongs su gtong ba'i dngos po de la mtshan ma'i 'du shes mi bya'o //	dngos_0 po_6 gang_9 yongs_14 su_20 gtong_23 ba_29 dngos_34 po_40 de_43 la_46 mtshan_49 ma_56 'du_61 shes_65 mi_70 byed_73 
K10D0181_H0182:25b-14	de ltar mtshan ma med par yongs su gtong zhing /	de_0 ltar_3 mtshan_8 ma_15 med_18 ba_22 yongs_26 su_32 gtong_35 zhing_41 
K10D0181_H0182:25b-15	thams cad mkhyen pa nyid du yongs su bsngo na /	thams_0 cad_6 mkhyen_10 ba_17 nyid_20 du_25 yongs_28 su_34 sngo_37 na_43 
K10D0181_H0182:25b-16	phan 'dogs par gyur pa yin no //	phan_0 'dogs_5 ba_11 gyur_15 ba_20 yin_23 no_27 
K10D0181_H0182:25b-17	mtshan ma ma spangs par bla na med pa yang	mtshan_0 ma_7 ma_10 spong_13 ba_20 bla_24 na_28 med_31 ba_35 yang_38 
K10D0181_H0182:25b-18	dag par rdzogs pa'i byang chub thob par mi 'gyur	'dag_0 ba_4 rdzogs_8 ba_15 byang_20 chub_26 'thob_31 ba_36 mi_40 'gyur_43 
K10D0181_H0182:25b-19	te / 'di lta ste /	te_0 'di_5 lta_9 ste_13 
K10D0181_H0182:25b-20	thams cad mkhyen pa nyid rnyed pa nyid ni rnyed pa che ba yin no //	thams_0 cad_6 mkhyen_10 ba_17 nyid_20 rnyed_25 ba_31 nyid_34 ni_39 rnyed_42 ba_48 che_51 ba_55 yin_58 no_62 
K10D0181_H0182:25b-21	bya ba dag gis gser bye ba'am /	byed_0 ba_4 'dag_7 gis_11 gser_15 'bye_20 ba_24 
K10D0181_H0182:25b-22	rin po che bye ba 'du ba gang yin pa de ni rnyed pa che ba ma yin gyi /	rin_0 po_4 che_7 'bye_11 ba_15 'du_18 ba_22 gang_25 yin_30 ba_34 de_37 ni_40 rnyed_43 ba_49 che_52 ba_56 ma_59 yin_62 gyi_66 
K10D0181_H0182:25b-23	gang mtshan ma med par dngos po yongs su btang nas /	gang_0 mtshan_5 ma_12 med_15 ba_19 dngos_23 po_29 yongs_32 su_38 gtong_41 nas_47 
K10D0181_H0182:25b-24	bla na med pa yang dag par rdzogs pa'i byang	bla_0 na_4 med_7 ba_11 yang_14 'dag_19 ba_23 rdzogs_27 ba_34 byang_39 
K10D0181_H0182:25b-25	chub mngon par rdzogs par 'tshang rgya ba 'di nyid	chub_0 mngon_5 ba_11 rdzogs_15 ba_22 'tshang_26 rgya_34 ba_39 'di_42 nyid_46 
K10D0181_H0182:25b-26	rnyed pa khyad par du 'phags pa yin no //	rnyed_0 ba_6 khyad_9 ba_15 du_19 'phag_22 ba_29 yin_32 no_36 
K10D0181_H0182:26a-0	gang mtshan ma yongs su ma spangs @26a *//	gang_0 mtshan_5 ma_12 yongs_15 su_21 ma_24 spong_27 
K10D0181_H0182:26a-1	par gling chen po bzhir 'khor los bsgyur ba'i rgyal srid thob par gyur du zin kyang /	ba_0 gling_4 chen_10 po_15 bzhir_18 'khor_24 los_30 sgyur_34 ba_41 rgyal_46 srid_52 'thob_57 ba_62 gyur_66 du_71 zin_74 kyang_78 
K10D0181_H0182:26a-2	de ni rnyed pa chen po ma yin la /	de_0 ni_3 rnyed_6 ba_12 chen_15 po_20 ma_23 yin_26 la_30 
K10D0181_H0182:26a-3	mtshan ma ma spangs par 'dod pa'i khams su bdag	mtshan_0 ma_7 ma_10 spong_13 ba_20 'dod_24 ba_29 khams_34 su_40 bdag_43 
K10D0181_H0182:26a-4	po'i bya ba byed du 'jug pa 'di'ang rnyed pa	po_0 byed_5 ba_9 byed_12 du_17 'jug_20 ba_25 'di_28 rnyed_36 ba_42 
K10D0181_H0182:26a-5	chen por 'gyur ba ma yin no //	chen_0 por_5 'gyur_9 ba_15 ma_18 yin_21 no_25 
K10D0181_H0182:26a-6	gal te mtshan ma yongs su spangs nas rgyun du zhugs pa'i 'bras bu thob pa'am /	gal_0 te_4 mtshan_7 ma_14 yongs_17 su_23 spong_26 nas_33 rgyun_37 du_43 'jug_46 ba_52 'bras_57 bu_63 'thob_66 ba_71 
K10D0181_H0182:26a-7	lan gcig phyir 'ong ba'i 'bras bu dang /	lan_0 gcig_4 phyir_9 'ong_15 ba_20 'bras_25 bu_31 dang_34 
K10D0181_H0182:26a-8	phyir mi 'ong ba'i 'bras bu dang /	phyir_0 mi_6 'ong_9 ba_14 'bras_19 bu_25 dang_28 
K10D0181_H0182:26a-9	dgra bcom pa nyid dang /	dgra_0 'joms_5 ba_10 nyid_13 dang_18 
K10D0181_H0182:26a-10	rang byang chub thob par gyur na /	rang_0 byang_5 chub_11 'thob_16 ba_21 gyur_25 na_30 
K10D0181_H0182:26a-11	'di ni rnyed pa shin tu che ba yin par rig par bya'o //	'di_0 ni_4 rnyed_7 ba_13 shin_16 tu_21 che_24 ba_28 yin_31 ba_35 rig_39 ba_43 byed_47 
K10D0181_H0182:26a-12	gang mtshan ma yongs su spangs nas /	gang_0 mtshan_5 ma_12 yongs_15 su_21 spong_24 nas_31 
K10D0181_H0182:26a-13	bla na med pa yang dag par rdzogs pa'i byang	bla_0 na_4 med_7 ba_11 yang_14 'dag_19 ba_23 rdzogs_27 ba_34 byang_39 
K10D0181_H0182:26a-14	chub thob pa 'di'ang rnyed pa che ba yin te	chub_0 'thob_5 ba_10 'di_13 rnyed_21 ba_27 che_30 ba_34 yin_37 te_41 
K10D0181_H0182:26a-15	/ 'di ni rnyed pa snga ma de bas rnyed pa shin tu che ba ste /	'di_2 ni_6 rnyed_9 ba_15 snga_18 ma_23 de_26 ba_29 rnyed_33 ba_39 shin_42 tu_47 che_50 ba_54 ste_57 
K10D0181_H0182:26a-16	byang chub sems dpa' sems dpa' chen po'i rnyed pa 'di ni mnyam pa'i zla med de /	byang_0 chub_6 sems_11 dpa'_16 sems_21 dpa'_26 chen_31 po_36 rnyed_41 ba_47 'di_50 ni_54 mnyam_57 ba_63 zla_68 med_72 de_76 
K10D0181_H0182:26a-17	'di lta ste /	'di_0 lta_4 ste_8 
K10D0181_H0182:26a-18	de bzhin gshegs pa rnyed pa yin no //	de_0 bzhin_3 gshegs_9 ba_16 rnyed_19 ba_25 yin_28 no_32 
K10D0181_H0182:26a-19	gang gos dang /	gang_0 gos_5 dang_9 
K10D0181_H0182:26a-20	kha zas dang /	kha_0 zas_4 dang_8 
K10D0181_H0182:26a-21	mal cha dang /	mal_0 cha_4 dang_8 
K10D0181_H0182:26a-22	stan dang /	stan_0 dang_5 
K10D0181_H0182:26a-23	na ba'i gsos sman dang /	na_0 ba_3 gsos_8 sman_13 dang_18 
K10D0181_H0182:26a-24	yo byad mtshan mar yongs su gzung ba'i dngos po ni bskyed par mi bya'o //	yo_0 byad_3 mtshan_8 mar_15 yongs_19 su_25 gzung_28 ba_34 dngos_39 po_45 ni_48 skyed_51 ba_58 mi_62 byed_65 
K10D0181_H0182:26a-25	de ci'i phyir zhe na /	de_0 ci_3 phyir_8 zhe_14 na_18 
K10D0181_H0182:26a-26	de ni mtshan ma'i grangs su gtogs pa'i phyir ro //	de_0 ni_3 mtshan_6 ma_13 grangs_18 su_25 gtogs_28 ba_34 phyir_39 ro_45 
K10D0181_H0182:26a-27	gang yang gos dang /	gang_0 yang_5 gos_10 dang_14 
K10D0181_H0182:26a-28	kha zas dang /	kha_0 zas_4 dang_8 
