K01D0001_H0001:1b-0	@1b [dd] #//	[dd]_4 
K01D0001_H0001:124a-7	snyed kyi sems can dag ni yi dvags rnams kyi	snyed_0 kyi_6 sems_10 can_15 'dag_19 ni_23 yi_26 dvags_29 rnams_35 kyi_41 
K01D0001_H0001:124a-8	nang nas shi 'phos te /	nang_0 nas_5 'chi_9 'pho_13 te_19 
K01D0001_H0001:124a-9	sems can dmyal ba rnams kyi nang du skye bar 'gyur gyi /	sems_0 can_5 dmyal_9 ba_15 rnams_18 kyi_24 nang_28 du_33 skye_36 ba_41 'gyur_45 gyi_51 
K01D0001_H0001:124a-10	sen mo'i rtse mo la gnas pa'i rdul dag ji	sen_0 mo_4 rtse_9 mo_14 la_17 gnas_20 ba_25 rdul_30 'dag_35 ji_39 
K01D0001_H0001:124a-11	snyed pa de snyed kyi sems can dag ni yi	snyed_0 ba_6 de_9 snyed_12 kyi_18 sems_22 can_27 'dag_31 ni_35 yi_38 
K01D0001_H0001:124a-12	dvags rnams kyi nang nas shi 'phos te /	dvags_0 rnams_6 kyi_12 nang_16 nas_21 'chi_25 'pho_29 te_35 
K01D0001_H0001:124a-13	lha rnams kyi nang du skye bar 'gyur ro //	lha_0 rnams_4 kyi_10 nang_14 du_19 skye_22 ba_27 'gyur_31 ro_37 
K01D0001_H0001:124a-14	sa la gnas pa'i rdul dag ji snyed pa de	sa_0 la_3 gnas_6 ba_11 rdul_16 'dag_21 ji_25 snyed_28 ba_34 de_37 
K01D0001_H0001:124a-15	snyed kyi sems can dag ni; yi dvags rnams kyi	snyed_0 kyi_6 sems_10 can_15 'dag_19 ni;_23 yi_27 dvags_30 rnams_36 kyi_42 
K01D0001_H0001:124a-16	nang nas shi 'phos te /	nang_0 nas_5 'chi_9 'pho_13 te_19 
K01D0001_H0001:124a-17	dud 'gro rnams kyi nang du skye bar 'gyur gyi /	dud_0 'gro_4 rnams_9 kyi_15 nang_19 du_24 skye_27 ba_32 'gyur_36 gyi_42 
K01D0001_H0001:124a-18	sen mo'i rtse mo la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sen_0 mo_4 rtse_9 mo_14 la_17 gnas_20 ba_25 rdul_30 'dag_35 ji_39 snyed_42 ba_48 de_51 snyed_54 kyi_60 sems_64 can_69 'dag_73 ni_77 
K01D0001_H0001:124a-19	yi dvags rnams kyi nang nas shi 'phos te /	yi_0 dvags_3 rnams_9 kyi_15 nang_19 nas_24 'chi_28 'pho_32 te_38 
K01D0001_H0001:124a-20	lha rnams kyi nang du skye bar 'gyur ro //	lha_0 rnams_4 kyi_10 nang_14 du_19 skye_22 ba_27 'gyur_31 ro_37 
K01D0001_H0001:124a-21	sa la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sa_0 la_3 gnas_6 ba_11 rdul_16 'dag_21 ji_25 snyed_28 ba_34 de_37 snyed_40 kyi_46 sems_50 can_55 'dag_59 ni_63 
K01D0001_H0001:124a-22	lha rnams kyi nang nas shi 'phos te /	lha_0 rnams_4 kyi_10 nang_14 nas_19 'chi_23 'pho_27 te_33 
K01D0001_H0001:124a-23	sems can dmyal ba rnams kyi nang du skye bar 'gyur gyi /	sems_0 can_5 dmyal_9 ba_15 rnams_18 kyi_24 nang_28 du_33 skye_36 ba_41 'gyur_45 gyi_51 
K01D0001_H0001:124a-24	sen mo'i rtse mo la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sen_0 mo_4 rtse_9 mo_14 la_17 gnas_20 ba_25 rdul_30 'dag_35 ji_39 snyed_42 ba_48 de_51 snyed_54 kyi_60 sems_64 can_69 'dag_73 ni_77 
K01D0001_H0001:124a-25	lha rnams kyi nang nas shi 'phos te /	lha_0 rnams_4 kyi_10 nang_14 nas_19 'chi_23 'pho_27 te_33 
K01D0001_H0001:124a-26	lha rnams kyi nang du skye bar 'gyur ro //	lha_0 rnams_4 kyi_10 nang_14 du_19 skye_22 ba_27 'gyur_31 ro_37 
K01D0001_H0001:124a-27	sa la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sa_0 la_3 gnas_6 ba_11 rdul_16 'dag_21 ji_25 snyed_28 ba_34 de_37 snyed_40 kyi_46 sems_50 can_55 'dag_59 ni_63 
K01D0001_H0001:124a-28	lha rnams kyi nang nas shi 'phos te /	lha_0 rnams_4 kyi_10 nang_14 nas_19 'chi_23 'pho_27 te_33 
K01D0001_H0001:124a-29	dud 'gro rnams kyi nang du skye bar 'gyur gyi /	dud_0 'gro_4 rnams_9 kyi_15 nang_19 du_24 skye_27 ba_32 'gyur_36 gyi_42 
K01D0001_H0001:124a-30	sen mo'i rtse mo la gnas pa'i rdul dag ji	sen_0 mo_4 rtse_9 mo_14 la_17 gnas_20 ba_25 rdul_30 'dag_35 ji_39 
K01D0001_H0001:124b-0	snyed pa de snyed kyi sems can dag @124b ni;	snyed_0 ba_6 de_9 snyed_12 kyi_18 sems_22 can_27 'dag_31 ni;_41 
K01D0001_H0001:124b-1	lha rnams kyi nang nas shi 'phos te /	lha_0 rnams_4 kyi_10 nang_14 nas_19 'chi_23 'pho_27 te_33 
K01D0001_H0001:124b-2	lha rnams kyi nang du skye bar 'gyur ro //	lha_0 rnams_4 kyi_10 nang_14 du_19 skye_22 ba_27 'gyur_31 ro_37 
K01D0001_H0001:124b-3	sa la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sa_0 la_3 gnas_6 ba_11 rdul_16 'dag_21 ji_25 snyed_28 ba_34 de_37 snyed_40 kyi_46 sems_50 can_55 'dag_59 ni_63 
K01D0001_H0001:124b-4	lha rnams kyi nang nas shi 'phos te /	lha_0 rnams_4 kyi_10 nang_14 nas_19 'chi_23 'pho_27 te_33 
K01D0001_H0001:124b-5	yi dvags rnams kyi nang du skye bar 'gyur gyi /	yi_0 dvags_3 rnams_9 kyi_15 nang_19 du_24 skye_27 ba_32 'gyur_36 gyi_42 
K01D0001_H0001:124b-6	sen mo'i rtse mo la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sen_0 mo_4 rtse_9 mo_14 la_17 gnas_20 ba_25 rdul_30 'dag_35 ji_39 snyed_42 ba_48 de_51 snyed_54 kyi_60 sems_64 can_69 'dag_73 ni_77 
K01D0001_H0001:124b-7	lha rnams kyi nang nas shi 'phos te /	lha_0 rnams_4 kyi_10 nang_14 nas_19 'chi_23 'pho_27 te_33 
K01D0001_H0001:124b-8	lha rnams kyi nang du skye bar 'gyur ro //	lha_0 rnams_4 kyi_10 nang_14 du_19 skye_22 ba_27 'gyur_31 ro_37 
K01D0001_H0001:124b-9	sa la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sa_0 la_3 gnas_6 ba_11 rdul_16 'dag_21 ji_25 snyed_28 ba_34 de_37 snyed_40 kyi_46 sems_50 can_55 'dag_59 ni_63 
K01D0001_H0001:124b-10	mi rnams kyi nang nas shi 'phos te /	mi_0 rnams_3 kyi_9 nang_13 nas_18 'chi_22 'pho_26 te_32 
K01D0001_H0001:124b-11	sems can dmyal ba rnams kyi nang du skye bar 'gyur gyi /	sems_0 can_5 dmyal_9 ba_15 rnams_18 kyi_24 nang_28 du_33 skye_36 ba_41 'gyur_45 gyi_51 
K01D0001_H0001:124b-12	sen mo'i rtse mo la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sen_0 mo_4 rtse_9 mo_14 la_17 gnas_20 ba_25 rdul_30 'dag_35 ji_39 snyed_42 ba_48 de_51 snyed_54 kyi_60 sems_64 can_69 'dag_73 ni_77 
K01D0001_H0001:124b-13	mi rnams kyi nang nas shi 'phos te /	mi_0 rnams_3 kyi_9 nang_13 nas_18 'chi_22 'pho_26 te_32 
K01D0001_H0001:124b-14	mi rnams kyi nang du skye bar 'gyur ro //	mi_0 rnams_3 kyi_9 nang_13 du_18 skye_21 ba_26 'gyur_30 ro_36 
K01D0001_H0001:124b-15	sa la gnas pa'i rdul dag ji snyed pa de	sa_0 la_3 gnas_6 ba_11 rdul_16 'dag_21 ji_25 snyed_28 ba_34 de_37 
K01D0001_H0001:124b-16	snyed kyi sems can dag ni mi rnams kyi nang	snyed_0 kyi_6 sems_10 can_15 'dag_19 ni_23 mi_26 rnams_29 kyi_35 nang_39 
K01D0001_H0001:124b-17	nas shi 'phos te /	nas_0 'chi_4 'pho_8 te_14 
K01D0001_H0001:124b-18	dud 'gro rnams kyi nang du skye bar 'gyur gyi /	dud_0 'gro_4 rnams_9 kyi_15 nang_19 du_24 skye_27 ba_32 'gyur_36 gyi_42 
K01D0001_H0001:124b-19	sen mo'i rtse mo la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sen_0 mo_4 rtse_9 mo_14 la_17 gnas_20 ba_25 rdul_30 'dag_35 ji_39 snyed_42 ba_48 de_51 snyed_54 kyi_60 sems_64 can_69 'dag_73 ni_77 
K01D0001_H0001:124b-20	mi rnams kyi nang nas shi 'phos te /	mi_0 rnams_3 kyi_9 nang_13 nas_18 'chi_22 'pho_26 te_32 
K01D0001_H0001:124b-21	mi rnams kyi nang du skye bar 'gyur ro //	mi_0 rnams_3 kyi_9 nang_13 du_18 skye_21 ba_26 'gyur_30 ro_36 
K01D0001_H0001:124b-22	sa la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sa_0 la_3 gnas_6 ba_11 rdul_16 'dag_21 ji_25 snyed_28 ba_34 de_37 snyed_40 kyi_46 sems_50 can_55 'dag_59 ni_63 
K01D0001_H0001:124b-23	mi rnams kyi nang nas shi 'phos te /	mi_0 rnams_3 kyi_9 nang_13 nas_18 'chi_22 'pho_26 te_32 
K01D0001_H0001:124b-24	yi dvags rnams kyi nang du skye bar 'gyur gyi /	yi_0 dvags_3 rnams_9 kyi_15 nang_19 du_24 skye_27 ba_32 'gyur_36 gyi_42 
K01D0001_H0001:124b-25	sen mo'i rtse mo la gnas pa'i rdul dag ji snyed pa de snyed kyi sems can dag ni /	sen_0 mo_4 rtse_9 mo_14 la_17 gnas_20 ba_25 rdul_30 'dag_35 ji_39 snyed_42 ba_48 de_51 snyed_54 kyi_60 sems_64 can_69 'dag_73 ni_77 
K01D0001_H0001:124b-26	mi rnams kyi nang nas shi 'phos te /	mi_0 rnams_3 kyi_9 nang_13 nas_18 'chi_22 'pho_26 te_32 
K01D0001_H0001:124b-27	mi rnams kyi nang du skye bar 'gyur ro //	mi_0 rnams_3 kyi_9 nang_13 du_18 skye_21 ba_26 'gyur_30 ro_36 
K01D0001_H0001:124b-28	zhes gsungs pa /	zhes_0 gsungs_5 ba_12 
K01D0001_H0001:124b-29	'khor lo bzhin du sbyar ba bklags pa dang /	'khor_0 lo_6 bzhin_9 du_15 sbyor_18 ba_24 bklags_27 ba_34 dang_37 
K01D0001_H0001:124b-30	de gnyis kyis smras pa /	de_0 gnyis_3 kyis_9 smras_14 ba_20 
K01D0001_H0001:125a-0	'phags pa bdag cag gi yang lha dang mi rnams kyi @125a *//	'phag_0 ba_7 bdag_10 cag_15 gi_19 yang_22 lha_27 dang_31 mi_36 rnams_39 kyi_45 
K01D0001_H0001:125a-1	nang nas shi 'phos te /	nang_0 nas_5 'chi_9 'pho_13 te_19 
K01D0001_H0001:125a-2	sems can dmyal ba dang /	sems_0 can_5 dmyal_9 ba_15 dang_18 
K01D0001_H0001:125a-3	dud 'gro dang /	dud_0 'gro_4 dang_9 
K01D0001_H0001:125a-4	yi dvags rnams kyi nang du skye bar bgyi'am /	yi_0 dvags_3 rnams_9 kyi_15 nang_19 du_24 skye_27 ba_32 bgyid_36 
K01D0001_H0001:125a-5	des smras pa /	des_0 smras_4 ba_10 
K01D0001_H0001:125a-6	bzhin bzang gnyis 'gro ba lnga po'i 'khor bar ji	bzhin_0 bzang_6 gnyis_12 'gro_18 ba_23 lnga_26 po_31 'khor_36 ba_42 ji_46 
K01D0001_H0001:125a-7	srid du nyon mongs pa rnams rgyun chad par ma	srid_0 du_5 nyon_8 mongs_13 ba_19 rnams_22 rgyun_28 'chad_34 ba_39 ma_43 
K01D0001_H0001:125a-8	gyur pa de srid du /	gyur_0 ba_5 de_8 srid_11 du_16 
K01D0001_H0001:125a-9	zo chun rgyud mo'i tshul gyis yongs su 'khor bar bya dgos so //	zo_0 'chun_3 brgyud_8 mo_14 tshul_19 gyis_25 yongs_30 su_36 'khor_39 ba_45 byed_49 dgos_53 so_58 
K01D0001_H0001:125a-10	de gnyis yid byung nas tshigs su bcad de smras pa /	de_0 gnyis_3 yid_9 'byung_13 nas_19 tshigs_23 su_30 gcod_33 de_38 smras_41 ba_47 
K01D0001_H0001:125a-11	gang phyir mi gnas lha rnams mi bzang ste //	gang_0 phyir_5 mi_11 gnas_14 lha_19 rnams_23 mi_29 bzang_32 ste_38 
K01D0001_H0001:125a-12	'tsho ba thung ba'i mi rnams mi bzang ngo //	'tsho_0 ba_6 thung_9 ba_15 mi_20 rnams_23 mi_29 bzang_32 ngo_38 
K01D0001_H0001:125a-13	gang na zhi med srid pa mi bzang ste //	gang_0 na_5 zhi_8 med_12 srid_16 ba_21 mi_24 bzang_27 ste_33 
K01D0001_H0001:125a-14	mya ngan 'das pa mchog ces bde gshegs gsungs //	mya_0 ngan_4 'da'_9 ba_14 mchog_17 ces_23 bde_27 gshegs_31 gsungs_38 
K01D0001_H0001:125a-15	'phags pa ci nas kyang bdag 'khor bar 'khor na	'phag_0 ba_7 ci_10 nas_13 kyang_17 bdag_23 'khor_28 ba_34 'khor_38 na_44 
K01D0001_H0001:125a-16	slan chad nyon mongs pa de lta bu dag kun	slan_0 'chad_5 nyon_10 mongs_15 ba_21 de_24 lta_27 bu_31 'dag_34 kun_38 
K01D0001_H0001:125a-17	tu spyod par mi 'gyur ba de ltar bdag cag	tu_0 spyod_3 ba_9 mi_13 'gyur_16 ba_22 de_25 ltar_28 bdag_33 cag_38 
K01D0001_H0001:125a-18	la chos bstan du gsol /	la_0 chos_3 ston_8 du_14 gsol_17 
K01D0001_H0001:125a-19	tshe dang ldan pa mo'u dgal gyi bu chen pos de gnyis kyi bsam pa dang /	tshe_0 dang_5 ldan_10 ba_15 mo_18 'gel_23 gyi_28 bu_32 chen_35 pos_40 de_44 gnyis_47 kyi_53 bsam_57 ba_62 dang_65 
K01D0001_H0001:125a-20	bag la nyal ba dang /	bag_0 la_4 nyal_7 ba_12 dang_15 
K01D0001_H0001:125a-21	khams dang /	khams_0 dang_6 
K01D0001_H0001:125a-22	rang bzhin khong du chud nas gang thos nas de gnyis kyis nyon mongs pa thams cad spangs pas /	rang_0 bzhin_5 khong_11 du_17 chud_20 nas_25 gang_29 thos_34 nas_39 de_43 gnyis_46 kyis_52 nyon_57 mongs_62 ba_68 thams_71 cad_77 spong_81 ba_88 
K01D0001_H0001:125a-23	dgra bcom pa nyid mngon du byas te /	dgra_0 'joms_5 ba_10 nyid_13 mngon_18 du_24 byed_27 te_32 
K01D0001_H0001:125a-24	dgra bcom pa khams gsum pa las 'dod chags dang bral ba /	dgra_0 'joms_5 ba_10 khams_13 gsum_19 ba_24 las_27 'dod_31 chags_36 dang_42 'bral_47 ba_52 
K01D0001_H0001:125a-25	bong ba dang gser du mnyam pa /	bong_0 ba_5 dang_8 gser_13 du_18 mnyam_21 ba_27 
K01D0001_H0001:125a-26	nam mkha' dang lag mthil du mtshungs pa'i sems dang ldan pa /	nam_0 mkha'_4 dang_10 lag_15 mthil_19 du_25 mtshungs_28 ba_37 sems_42 dang_47 ldan_52 ba_57 
K01D0001_H0001:125a-27	tsan dan dang ste'ur mnyam pa /	tsan_0 dan_5 dang_9 ste_14 mnyam_21 ba_27 
K01D0001_H0001:125a-28	rig pa'i sgo nga'i sbubs dral bar gyur cing /	rig_0 ba_4 sgo_9 nga_13 sbub_19 'dral_25 ba_30 gyur_34 cing_39 
K01D0001_H0001:125a-29	rig pa dang /	rig_0 ba_4 dang_7 
K01D0001_H0001:125a-30	mngon par shes pa dang /	mngon_0 ba_6 shes_10 ba_15 dang_18 
K01D0001_H0001:125a-31	so so yang dag par rig pa thob pa /	so_0 so_3 yang_6 'dag_11 ba_15 rig_19 ba_23 'thob_26 ba_31 
K01D0001_H0001:125a-32	srid pa dang /	srid_0 ba_5 dang_8 
K01D0001_H0001:125a-33	'dod pa'i rnyed pa dang /	'dod_0 ba_5 rnyed_10 ba_16 dang_19 
K01D0001_H0001:125a-34	bkur sti la rgyab kyis phyogs pa /	bkur_0 sti_5 la_9 rgyab_12 kyis_18 phyogs_23 ba_30 
K01D0001_H0001:125b-0	dbang po dang nye dbang dang bcas pa'i @125b lha rnams kyis mchod par bya ba dang /	dbang_0 po_6 dang_9 nye_14 dbang_18 dang_24 'cha'_29 ba_34 lha_45 rnams_49 kyis_55 mchod_60 ba_66 byed_70 ba_74 dang_77 
K01D0001_H0001:125b-1	rjed par bya ba dang /	rjed_0 ba_5 byed_9 ba_13 dang_16 
K01D0001_H0001:125b-2	mngon du smra bar bya bar gyur pa de lta bu'i chos bstan pa byas so //	mngon_0 du_6 smra_9 ba_14 byed_18 ba_22 gyur_26 ba_31 de_34 lta_37 bu_41 chos_46 ston_51 ba_57 byed_60 so_65 
K01D0001_H0001:125b-3	de gnyis rdzu 'phrul gyis steng gi nam mkha' la	de_0 gnyis_3 rdzu_9 'phrul_14 gyis_21 steng_26 gi_32 nam_35 mkha'_39 la_45 
K01D0001_H0001:125b-4	me tog dag thu zhing 'dong ba dge slong rnams	me_0 tog_3 'dag_7 thu_11 zhing_15 'dong_21 ba_27 dge_30 slong_34 rnams_40 
K01D0001_H0001:125b-5	kyis mthong nas / de dag gis smras pa /	kyis_0 mthong_5 nas_12 de_18 'dag_21 gis_25 smras_29 ba_35 
K01D0001_H0001:125b-6	tshe dang ldan pa dag 'di gnyis gang dag yin /	tshe_0 dang_5 ldan_10 ba_15 'dag_18 'di_22 gnyis_26 gang_32 'dag_37 yin_41 
K01D0001_H0001:125b-7	che ge mo dang che ge mo yin no //	che_0 ge_4 mo_7 dang_10 che_15 ge_19 mo_22 yin_25 no_29 
K01D0001_H0001:125b-8	de dag gis smras pa /	de_0 'dag_3 gis_7 smras_11 ba_17 
K01D0001_H0001:125b-9	bdag cag lhung bzed nag por zos nas so dag lhung zhing mgo skya bor gyur kyang /	bdag_0 cag_5 lhung_9 bzed_15 nag_20 por_24 zos_28 nas_32 so_36 'dag_39 lhung_43 zhing_49 mgo_55 skya_59 'bor_64 gyur_68 kyang_73 
K01D0001_H0001:125b-10	bdag cag gis sems rtse gcig pa yang ma thob na /	bdag_0 cag_5 gis_9 sems_13 rtse_18 gcig_23 ba_28 yang_31 ma_36 'thob_39 na_44 
K01D0001_H0001:125b-11	tshe dang ldan pa 'di gnyis dang po lo bdun kho na lon pa de rab tu byung na /	tshe_0 dang_5 ldan_10 ba_15 'di_18 gnyis_22 dang_28 po_33 lo_36 bdun_39 kho_44 na_48 lon_51 ba_55 de_58 rab_61 tu_65 'byung_68 na_74 
K01D0001_H0001:125b-12	nyon mongs pa thams cad spangs pas dgra bcom pa nyid mngon du byas pas /	nyon_0 mongs_5 ba_11 thams_14 cad_20 spong_24 ba_31 dgra_35 'joms_40 ba_45 nyid_48 mngon_53 du_59 byed_62 ba_67 
K01D0001_H0001:125b-13	bcom ldan 'das kyis kun dga' bo brtson 'grus kyis byang chub thob bo zhes bka' stsal pa /	'joms_0 ldan_5 'da'_10 kyis_15 kun_20 dga'_24 'bo_29 brtson_32 'grus_39 kyis_45 byang_50 chub_56 'thob_61 'bo_66 zhes_69 bka'_74 stsal_79 ba_85 
K01D0001_H0001:125b-14	de ni legs par gsungs pa yin no //	de_0 ni_3 legs_6 ba_11 gsungs_15 ba_22 yin_25 no_29 
K01D0001_H0001:125b-15	dge slong rnams the tshom skyes nas /	dge_0 slong_4 rnams_10 the_16 tshom_20 skye_26 nas_32 
K01D0001_H0001:125b-16	the tshom thams cad gcod pa /	the_0 tshom_4 thams_10 cad_16 gcod_20 ba_25 
K01D0001_H0001:125b-17	sangs rgyas bcom ldan 'das la zhus pa /	sangs_0 rgya_6 'joms_12 ldan_17 'da'_22 la_27 zhus_30 ba_35 
K01D0001_H0001:125b-18	btsun pa dge tshul 'di gnyis kyis las ci zhig	btsun_0 ba_6 dge_9 tshul_13 'di_19 gnyis_23 kyis_29 las_34 ci_38 'jig_41 
K01D0001_H0001:125b-19	bgyis na las de'i rnam par smin pas lo bdun	bgyid_0 na_6 las_9 de_13 rnam_18 ba_23 smin_27 ba_32 lo_36 bdun_39 
K01D0001_H0001:125b-20	kho na lags na /	kho_0 na_4 lags_7 na_12 
K01D0001_H0001:125b-21	rab tu byung ste /	rab_0 tu_4 'byung_7 ste_13 
K01D0001_H0001:125b-22	bcom ldan 'das kyis 'dul ba la nyan thos rnams	'joms_0 ldan_5 'da'_10 kyis_15 'dul_20 ba_25 la_28 nyan_31 thos_36 rnams_41 
K01D0001_H0001:125b-23	kyi bslab pa'i gzhi bca' ba mdzad pa gang lags	kyi_0 bslab_4 ba_10 gzhi_15 'chos_20 ba_25 mdzad_28 ba_34 gang_37 lags_42 
K01D0001_H0001:125b-24	pa de 'di gnyis kho na la brten nas bag	ba_0 de_3 'di_6 gnyis_10 kho_16 na_20 la_23 rten_26 nas_32 bag_36 
K01D0001_H0001:125b-25	yongs su mdzad cing /	yongs_0 su_6 mdzad_9 cing_15 
K01D0001_H0001:125b-26	nyon mongs pa thams cad spangs pas dgra bcom pa nyid mngon du bgyis /	nyon_0 mongs_5 ba_11 thams_14 cad_20 spong_24 ba_31 dgra_35 'joms_40 ba_45 nyid_48 mngon_53 du_59 bgyid_62 
K01D0001_H0001:125b-27	bcom ldan 'das kyis bka' stsal pa /	'joms_0 ldan_5 'da'_10 kyis_15 bka'_20 stsal_25 ba_31 
K01D0001_H0001:125b-28	dge slong dag 'di gnyis nyid kyis las tshogs rnyed pa rkyen yongs su bsgyur ba /	dge_0 slong_4 'dag_10 'di_14 gnyis_18 nyid_24 kyis_29 las_34 tshogs_38 rnyed_45 ba_51 rkyen_54 yongs_60 su_66 sgyur_69 ba_76 
K01D0001_H0001:126a-0	'od pa bzhin du nye bar gnas @126a *//	'od_0 ba_4 bzhin_7 du_13 nye_16 ba_20 gnas_24 
K01D0001_H0001:126a-1	pa; gdon mi za bar 'byung bar 'gyur ba dag byas shing bsags pas /	pa;_0 'don_4 mi_9 za_12 ba_15 'byung_19 ba_26 'gyur_30 ba_36 'dag_39 byed_43 shing_48 bsags_54 ba_60 
K01D0001_H0001:126a-2	'di gnyis nyid kyis las byas shing bsags pa dag gzhan su zhig gis myong bar 'gyur /	'di_0 gnyis_4 nyid_10 kyis_15 las_20 byed_24 shing_29 bsags_35 ba_41 'dag_44 gzhan_48 su_54 'jig_57 gis_62 myong_66 ba_72 'gyur_76 
K01D0001_H0001:126a-3	dge slong dag las byas shing bsags pa dag ni /	dge_0 slong_4 'dag_10 las_14 byed_18 shing_23 bsags_29 ba_35 'dag_38 ni_42 
K01D0001_H0001:126a-4	phyi rol gyi sa'i khams la rnam par smin par mi 'gyur /	phyi_0 rol_5 gyi_9 sa_13 khams_18 la_24 rnam_27 ba_32 smin_36 ba_41 mi_45 'gyur_48 
K01D0001_H0001:126a-5	chu'i khams la mi 'gyur /	chu_0 khams_6 la_12 mi_15 'gyur_18 
K01D0001_H0001:126a-6	me'i khams la mi 'gyur /	me_0 khams_5 la_11 mi_14 'gyur_17 
K01D0001_H0001:126a-7	rlung gi khams la mi 'gyur gyi /	rlung_0 gi_6 khams_9 la_15 mi_18 'gyur_21 gyi_27 
K01D0001_H0001:126a-8	'di ltar las dge ba dang /	'di_0 ltar_4 las_9 dge_13 ba_17 dang_20 
K01D0001_H0001:126a-9	mi dge ba byas shing bsags pa ni zin pa'i phung po dang /	mi_0 dge_3 ba_7 byed_10 shing_15 bsags_21 ba_27 ni_30 zin_33 ba_37 'phung_42 po_48 dang_51 
K01D0001_H0001:126a-10	khams dang skye mched dag la rnam par smin par 'gyur te /	khams_0 dang_6 skye_11 mched_16 'dag_22 la_26 rnam_29 ba_34 smin_38 ba_43 'gyur_47 te_53 
K01D0001_H0001:126a-11	las rnams bskal pa brgyar yang ni //	las_0 rnams_4 bskal_10 ba_16 brgyar_19 yang_26 ni_31 
K01D0001_H0001:126a-12	chud mi za ba'ang tshogs dang dus //	chud_0 mi_5 za_8 ba_11 tshogs_18 dang_25 dus_30 
K01D0001_H0001:126a-13	rnyed na lus can rnams la ni //	rnyed_0 na_6 lus_9 can_13 rnams_17 la_23 ni_26 
K01D0001_H0001:126a-14	'bras bu dag tu 'gyur pa nyid //	'bras_0 bu_6 'dag_9 tu_13 'gyur_16 ba_22 nyid_25 
K01D0001_H0001:126a-15	dge slong dag sngon byung ba bskal pa bzang po	dge_0 slong_4 'dag_10 sngon_14 'byung_20 ba_26 bskal_29 ba_35 bzang_38 po_44 
K01D0001_H0001:126a-16	'di nyid la skye dgu'i tshe lo nyi khri thub	'di_0 nyid_4 la_9 skye_12 dgu_17 tshe_23 lo_28 nyi_31 khri_35 thub_40 
K01D0001_H0001:126a-17	pa na / ston pa de bzhin gshegs pa dgra	ba_0 na_3 ston_8 ba_13 de_16 bzhin_19 gshegs_25 ba_32 dgra_35 
K01D0001_H0001:126a-18	bcom pa yang dag par rdzogs pa'i sangs rgyas rig	'joms_0 ba_5 yang_8 'dag_13 ba_17 rdzogs_21 ba_28 sangs_33 rgya_39 rig_45 
K01D0001_H0001:126a-19	pa dang zhabs su ldan pa /	ba_0 dang_3 zhabs_8 su_14 ldan_17 ba_22 
K01D0001_H0001:126a-20	bde bar gshegs pa /	bde_0 ba_4 gshegs_8 ba_15 
K01D0001_H0001:126a-21	'jig rten mkhyen pa /	'jig_0 rten_5 mkhyen_10 ba_17 
K01D0001_H0001:126a-22	skyes bu 'dul ba'i kha lo sgyur ba /	skye_0 bu_6 'dul_9 ba_14 kha_19 lo_23 sgyur_26 ba_32 
K01D0001_H0001:126a-23	bla na med pa lha dang mi rnams kyi ston pa /	bla_0 na_4 med_7 ba_11 lha_14 dang_18 mi_23 rnams_26 kyi_32 ston_36 ba_41 
K01D0001_H0001:126a-24	sangs rgyas bcom ldan 'das 'od srung 'jig rten du byung ste /	sangs_0 rgya_6 'joms_12 ldan_17 'da'_22 'od_27 srung_31 'jig_37 rten_42 du_47 'byung_50 ste_56 
K01D0001_H0001:126a-25	de dge slong gi 'khor nyi khri dang /	de_0 dge_3 slong_7 gi_13 'khor_16 nyi_22 khri_26 dang_31 
K01D0001_H0001:126a-26	w'a ra n'a si na drang srong smra ba ri	w_0 ra_4 n_7 si_11 na_14 'dren_17 srong_23 smra_29 ba_34 ri_37 
K01D0001_H0001:126a-27	dvags kyi nags na nye bar rten cing bzhugs so	dvags_0 kyi_6 nags_10 na_15 nye_18 ba_22 rten_26 cing_31 bzhugs_36 so_43 
K01D0001_H0001:126a-28	// w'a ra n'a si na khyim bdag phan tshun	w_3 ra_7 n_10 si_14 na_17 khyim_20 bdag_26 phan_31 tshun_36 
K01D0001_H0001:126a-29	bshes pa gnyis shig gzhon nu'i gnas skabs su rab	bshes_0 ba_6 gnyis_9 shig_15 gzhon_20 nu_26 gnas_31 skabs_36 su_42 rab_45 
K01D0001_H0001:126a-30	tu 'byung bar 'dod na /	tu_0 'byung_3 ba_10 'dod_14 na_19 
K01D0001_H0001:126a-31	de gnyis kyis nye du dag las rab tu 'byung bar ma thob nas /	de_0 gnyis_3 kyis_9 nye_14 du_18 'dag_21 las_25 rab_29 tu_33 'byung_36 ba_43 ma_47 'thob_50 nas_55 
